surah,ayah,arabic_text,translation,footnotes
52,1,وَٱلطُّورِ,ತೂರ್ ಪರ್ವತದ ಮೇಲಾಣೆ!,
52,2,وَكِتَٰبٖ مَّسۡطُورٖ,ಲಿಖಿತಗೊಳಿಸಿದ ಗ್ರಂಥದ ಮೇಲಾಣೆ!,
52,3,فِي رَقّٖ مَّنشُورٖ,ತೆರೆದಿಟ್ಟ ತೊಗಲಿನ ಹಾಳೆಗಳಲ್ಲಿ.,
52,4,وَٱلۡبَيۡتِ ٱلۡمَعۡمُورِ,ಬೈತುಲ್ ಮಅ‌ಮೂರ್‌ನ ಮೇಲಾಣೆ![1],"[1] ಇದು ಏಳನೇ ಆಕಾಶದಲ್ಲಿರುವ ಆರಾಧನಾಲಯವಾಗಿದ್ದು ದೇವದೂತರುಗಳು ಇಲ್ಲಿ ಆರಾಧನೆ ಮಾಡುತ್ತಾರೆ. ಇದು ದೇವದೂತರುಗಳಿಂದ ತುಂಬಿ ತುಳುಕುತ್ತಿರುತ್ತದೆ. ದಿನನಿತ್ಯ ಎಪ್ಪತ್ತು ಸಾವಿರ ದೇವದೂತರು ಇಲ್ಲಿಗೆ ಭೇಟಿ ನೀಡಿ ಆರಾಧನೆ ಮಾಡುತ್ತಾರೆ. ಇದರ ವಿಶೇಷತೆ ಏನೆಂದರೆ, ಒಮ್ಮೆ ಇಲ್ಲಿ ಆರಾಧನೆ ಮಾಡಿದ ದೇವದೂತರು ಪುನಃ ಇಲ್ಲಿಗೆ ಆರಾಧನೆ ಮಾಡಲು ಬರುವುದಿಲ್ಲ."
52,5,وَٱلسَّقۡفِ ٱلۡمَرۡفُوعِ,ಎತ್ತರದ ಛಾವಣಿಯ (ಆಕಾಶದ) ಮೇಲಾಣೆ!,
52,6,وَٱلۡبَحۡرِ ٱلۡمَسۡجُورِ,ಹೊತ್ತಿ ಉರಿಸಲಾದ ಸಮುದ್ರದ ಮೇಲಾಣೆ!,
52,7,إِنَّ عَذَابَ رَبِّكَ لَوَٰقِعٞ,ನಿಶ್ಚಯವಾಗಿಯೂ ನಿಮ್ಮ ಪರಿಪಾಲಕನ (ಅಲ್ಲಾಹನ) ಶಿಕ್ಷೆಯು ಸಂಭವಿಸಿಯೇ ತೀರುತ್ತದೆ.,
52,8,مَّا لَهُۥ مِن دَافِعٖ,ಅದನ್ನು ತಡೆಯುವವರು ಯಾರೂ ಇಲ್ಲ.,
52,9,يَوۡمَ تَمُورُ ٱلسَّمَآءُ مَوۡرٗا,ಆಕಾಶವು ಪ್ರಬಲವಾಗಿ ಓಲಾಡುವ ದಿನ.,
52,10,وَتَسِيرُ ٱلۡجِبَالُ سَيۡرٗا,ಪರ್ವತಗಳು ಚಲಿಸತೊಡಗುವ ದಿನ.,
