surah,ayah,arabic_text,translation,footnotes
89,1,وَٱلۡفَجۡرِ,ಪ್ರಭಾತದ ಮೇಲಾಣೆ!,
89,2,وَلَيَالٍ عَشۡرٖ,ಹತ್ತು ರಾತ್ರಿಗಳ ಮೇಲಾಣೆ![1],[1] ದುಲ್-ಹಿಜ್ಜ ತಿಂಗಳ ಮೊದಲ ಹತ್ತು ದಿನ-ರಾತ್ರಿಗಳು.
89,3,وَٱلشَّفۡعِ وَٱلۡوَتۡرِ,ಸಮ ಮತ್ತು ಬೆಸಗಳ ಮೇಲಾಣೆ!,
89,4,وَٱلَّيۡلِ إِذَا يَسۡرِ,ರಾತ್ರಿಯ ಮೇಲಾಣೆ! ಅದು ಚಲಿಸತೊಡಗುವಾಗ.,
89,5,هَلۡ فِي ذَٰلِكَ قَسَمٞ لِّذِي حِجۡرٍ,ಇವುಗಳಲ್ಲಿ ಬುದ್ಧಿಯಿರುವವನ ಮಟ್ಟಿಗೆ ಪರ್ಯಾಪ್ತ ಆಣೆಯಿದೆಯೇ?,
89,6,أَلَمۡ تَرَ كَيۡفَ فَعَلَ رَبُّكَ بِعَادٍ,ನಿಮ್ಮ ಪರಿಪಾಲಕನು (ಅಲ್ಲಾಹು) ಆದ್ ಗೋತ್ರದವರೊಂದಿಗೆ ಏನು ಮಾಡಿದನೆಂದು ನೀವು ನೋಡಿಲ್ಲವೇ?,
89,7,إِرَمَ ذَاتِ ٱلۡعِمَادِ,ಸ್ತಂಭಗಳ ಜನರಾದ ಇರಮ್ ಗೋತ್ರದವರೊಂದಿಗೆ.[1],[1] ಇರಮ್ ಎಂದರೆ ಆದ್ ಗೋತ್ರದವರ ಪೂರ್ವ ಪಿತಾಮಹನ ಹೆಸರು. ಈತನ ಸಂತಾನ ಪರಂಪರೆಯೇ ಆದ್ ಗೋತ್ರ. ಸ್ತಂಭಗಳ ಜನರು ಎಂಬ ನುಡಿಗಟ್ಟು ಅವರ ಶಕ್ತಿ ಮತ್ತು ದೇಹದಾರ್ಢ್ಯವನ್ನು ಸೂಚಿಸುತ್ತದೆ.
89,8,ٱلَّتِي لَمۡ يُخۡلَقۡ مِثۡلُهَا فِي ٱلۡبِلَٰدِ,ಅವರಂತಿರುವ ಜನರನ್ನು ಯಾವುದೇ ಊರಲ್ಲೂ ಸೃಷ್ಟಿಸಲಾಗಿಲ್ಲ.,
89,9,وَثَمُودَ ٱلَّذِينَ جَابُواْ ٱلصَّخۡرَ بِٱلۡوَادِ,ಕಣಿವೆಯಲ್ಲಿ ಬಂಡೆಗಳನ್ನು ಕೊರೆಯುತ್ತಿದ್ದ ಸಮೂದ್ ಗೋತ್ರದವರೊಂದಿಗೆ.,
89,10,وَفِرۡعَوۡنَ ذِي ٱلۡأَوۡتَادِ,ಗೂಟಗಳ ಒಡೆಯನಾದ ಫರೋಹ‍ನೊಂದಿಗೆ.[1],[1] ಗೂಟಗಳ ಒಡೆಯ ಎಂದರೆ ಮಹಾ ಸೈನ್ಯವನ್ನು ಹೊಂದಿರುವವನು ಎಂದರ್ಥ. ಈತ ಜನರನ್ನು ಮೊಳೆ ಬಡಿದು ಶಿಕ್ಷಿಸುತ್ತಿದ್ದ ಎಂಬ ಅರ್ಥದಲ್ಲೂ ಈತನನ್ನು ಗೂಟಗಳ (ಮೊಳೆಗಳ) ಒಡೆಯ ಎಂದು ಕರೆಯಲಾಗಿರಬಹುದು.
89,11,ٱلَّذِينَ طَغَوۡاْ فِي ٱلۡبِلَٰدِ,ಅವರೆಲ್ಲರೂ ಊರುಗಳಲ್ಲಿ ಅತಿರೇಕವೆಸಗುತ್ತಿದ್ದರು.,
89,12,فَأَكۡثَرُواْ فِيهَا ٱلۡفَسَادَ,ಕಿಡಿಗೇಡಿತನವನ್ನು ಅತಿಯಾಗಿ ಹಬ್ಬಿಸಿದ್ದರು.,
89,13,فَصَبَّ عَلَيۡهِمۡ رَبُّكَ سَوۡطَ عَذَابٍ,ಕೊನೆಗೆ ನಿಮ್ಮ ಪರಿಪಾಲಕನು (ಅಲ್ಲಾಹು) ಅವರೆಲ್ಲರ ಮೇಲೆ ಶಿಕ್ಷೆಯ ಕೊರಡನ್ನು ಸುರಿಸಿದನು.,
89,14,إِنَّ رَبَّكَ لَبِٱلۡمِرۡصَادِ,ನಿಶ್ಚಯವಾಗಿಯೂ ನಿಮ್ಮ ಪರಿಪಾಲಕನು (ಅಲ್ಲಾಹು) ನಿಗಾವಣೆಯಲ್ಲಿದ್ದಾನೆ.[1],[1] ಅಂದರೆ ಅವನು ಎಲ್ಲವನ್ನೂ ಗಮನಿಸುತ್ತಿದ್ದಾನೆ. ಎಲ್ಲವೂ ಅವನ ನಿಗಾದಲ್ಲಿದೆ.
89,15,فَأَمَّا ٱلۡإِنسَٰنُ إِذَا مَا ٱبۡتَلَىٰهُ رَبُّهُۥ فَأَكۡرَمَهُۥ وَنَعَّمَهُۥ فَيَقُولُ رَبِّيٓ أَكۡرَمَنِ,"ಮನುಷ್ಯನ ಸ್ಥಿತಿ ಹೇಗಿದೆಯೆಂದರೆ, ಅವನ ಪರಿಪಾಲಕನು (ಅಲ್ಲಾಹು) ಅವನನ್ನು ಪರೀಕ್ಷಿಸಿ ಅವನಿಗೆ ಗೌರವ ಮತ್ತು ಅನುಗ್ರಹವನ್ನು ದಯಪಾಲಿಸಿದರೆ, ಅವನು ಹೇಳುತ್ತಾನೆ: “ನನ್ನ ಪರಿಪಾಲಕ (ಅಲ್ಲಾಹು) ನನ್ನನ್ನು ಗಣ್ಯ ವ್ಯಕ್ತಿಯಾಗಿ ಮಾಡಿದ್ದಾನೆ.”",
89,16,وَأَمَّآ إِذَا مَا ٱبۡتَلَىٰهُ فَقَدَرَ عَلَيۡهِ رِزۡقَهُۥ فَيَقُولُ رَبِّيٓ أَهَٰنَنِ,"ಆದರೆ ಅವನು ಮನುಷ್ಯನನ್ನು ಪರೀಕ್ಷಿಸಿ ಅವನ ಉಪಜೀವನವನ್ನು ಇಕ್ಕಟ್ಟುಗೊಳಿಸಿದರೆ, ಅವನು ಹೇಳುತ್ತಾನೆ: “ನನ್ನ ಪರಿಪಾಲಕ (ಅಲ್ಲಾಹು) ನನ್ನನ್ನು ನಿಂದನಾರ್ಹನಾಗಿ ಮಾಡಿದ್ದಾನೆ.”",
89,17,كَلَّاۖ بَل لَّا تُكۡرِمُونَ ٱلۡيَتِيمَ,"ಇಲ್ಲವೇ ಇಲ್ಲ, ವಾಸ್ತವವಾಗಿ ನೀವು ಅನಾಥರಿಗೆ ಗೌರವ ನೀಡುವುದಿಲ್ಲ.",
89,18,وَلَا تَحَٰٓضُّونَ عَلَىٰ طَعَامِ ٱلۡمِسۡكِينِ,ಬಡವರಿಗೆ ಅನ್ನ ನೀಡಲು ಪರಸ್ಪರ ಉತ್ತೇಜಿಸುವುದಿಲ್ಲ.,
