surah,ayah,arabic_text,translation,footnotes
20,1,طه,تاھا (يەنى ئى مۇھەممەد!)[1].,
20,2,مَآ أَنزَلۡنَا عَلَيۡكَ ٱلۡقُرۡءَانَ لِتَشۡقَىٰٓ,قۇرئاننى ساڭا سېنى جاپاغا سېلىش ئۈچۈن ئەمەس[2]،,
20,3,إِلَّا تَذۡكِرَةٗ لِّمَن يَخۡشَىٰ,پەقەت (ئاللاھتىن) قورقىدىغانلارغا ۋەز ـ نەسىھەت قىلىش ئۈچۈن نازىل قىلدۇق[3].,
20,4,تَنزِيلٗا مِّمَّنۡ خَلَقَ ٱلۡأَرۡضَ وَٱلسَّمَٰوَٰتِ ٱلۡعُلَى,ئۇ زېمىننى ۋە (كەڭ) ئېگىز ئاسمانلارنى ياراتقان زات تەرىپىدىن نازىل قىلىنغان[4].,
20,5,ٱلرَّحۡمَٰنُ عَلَى ٱلۡعَرۡشِ ٱسۡتَوَىٰ,مەرھەمەتلىك ئاللاھ ئەرش ئۈستىدە (ئۆزىگە لايىق رەۋىشتە) قارار ئالدى[5].,
20,6,لَهُۥ مَا فِي ٱلسَّمَٰوَٰتِ وَمَا فِي ٱلۡأَرۡضِ وَمَا بَيۡنَهُمَا وَمَا تَحۡتَ ٱلثَّرَىٰ, ئاسمانلاردىكى، زېمىندىكى، ئۇلارنىڭ ئارىسىدىكى ۋە يەر ئاستىدىكى شەيئىلەرنىڭ ھەممىسى ئاللاھنىڭدۇر (يەنى ئاللاھنىڭ مۈلكىدۇر، ئاللاھنىڭ مەخلۇقاتىدۇر، ئاللاھنىڭ تەسەررۇپى ئاستىدۇر)[6].,
20,7,وَإِن تَجۡهَرۡ بِٱلۡقَوۡلِ فَإِنَّهُۥ يَعۡلَمُ ٱلسِّرَّ وَأَخۡفَى,ئەگەر سەن ئاشكارا سۆزلىسەڭ (ياكى يوشۇرۇن سۆزلىسەڭ، ئاللاھنىڭ نەزىرىدە ئوخشاشتۇر)، چۈنكى ئۇ سىرنى ۋە ئۇنىڭدىنمۇ مەخپىيرەك ئىشلارنى بىلىپ تۇرىدۇ[7].,
20,8,ٱللَّهُ لَآ إِلَٰهَ إِلَّا هُوَۖ لَهُ ٱلۡأَسۡمَآءُ ٱلۡحُسۡنَىٰ, ئاللاھتىن باشقا ھېچ مەبۇد (بەرھەق) يوقتۇر، ئاللاھنىڭ گۈزەل ئىسىملىرى بار[8]. ,
20,9,وَهَلۡ أَتَىٰكَ حَدِيثُ مُوسَىٰٓ,مۇسانىڭ قىسسەسىدىن خەۋىرىڭ بارمۇ؟[9] ,
20,10,إِذۡ رَءَا نَارٗا فَقَالَ لِأَهۡلِهِ ٱمۡكُثُوٓاْ إِنِّيٓ ءَانَسۡتُ نَارٗا لَّعَلِّيٓ ءَاتِيكُم مِّنۡهَا بِقَبَسٍ أَوۡ أَجِدُ عَلَى ٱلنَّارِ هُدٗى,ئۆز ۋاقتىدا مۇسا (بىر جايدا) ئوتنىڭ يورۇقىنى كۆردى. ئۇ ئائىلىسىدىكىلەرگە: «تۇرۇپ تۇرۇڭلار، مەن ئوتنىڭ يورۇقىنى كۆردۈم، مەن بېرىپ (ئۇنىڭدىن) بىرەر پارچە چوغ ئېلىپ كېلىشىم ياكى ئوت بار يەردە بىرەر يول باشلىغۇچىنى ئۇچرىتىشىم مۇمكىن» دېدى[10].,
