surah,ayah,arabic_text,translation,footnotes
79,1,وَٱلنَّٰزِعَٰتِ غَرۡقٗا,(كۇففارلارنىڭ جانلىرىنى) قاتتىق تارتىپ ئالغۇچى پەرىشتىلەر بىلەن قەسەمكى[1]، ,
79,2,وَٱلنَّٰشِطَٰتِ نَشۡطٗا,(مۆمىنلەرنىڭ جانلىرىنى) سىلىق ئالغۇچى پەرىشتىلەر بىلەن قەسەمكى[2]، ,
79,3,وَٱلسَّٰبِحَٰتِ سَبۡحٗا,(ئاللاھنىڭ ئەمرىنى ئاسماندىن) تېز ئېلىپ چۈشكۈچى پەرىشتىلەر بىلەن قەسەمكى[3]،,
79,4,فَٱلسَّٰبِقَٰتِ سَبۡقٗا,(مۆمىنلەرنىڭ جانلىرىنى ئېلىپ جەننەتكە) ئىلگىرلىگۈچى پەرىشتىلەر بىلەن قەسەمكى[4]،,
79,5,فَٱلۡمُدَبِّرَٰتِ أَمۡرٗا, (ئاللاھنىڭ ئەمرى بىلەن) كائىناتنىڭ ئىشلىرىنى باشقۇرغۇچى پەرىشتىلەر بىلەن قەسەمكى، (سىلەر چوقۇم تىرىلدۈرۈلىسىلەر، سىلەردىن چوقۇم ھېساب ئېلىنىدۇ)[5].,
79,6,يَوۡمَ تَرۡجُفُ ٱلرَّاجِفَةُ,بۇ كۈن (يەنى قىيامەت كۈنى) دە زېمىن (ۋە ئۇنىڭدىكى شەيئىلەر قوشۇلۇپ) تەۋرەيدۇ[6].,
79,7,تَتۡبَعُهَا ٱلرَّادِفَةُ,ئۇنىڭ ئارقىسىدىنلا ئاسمان (ۋە ئۇنىڭدىكى شەيئىلەر قوشۇلۇپ) تەۋرەيدۇ[7].,
79,8,قُلُوبٞ يَوۡمَئِذٖ وَاجِفَةٌ, بۇ كۈندە دىللارنى (يەنى كۇففارلارنىڭ دىللىرىنى) قورقۇنچ باسىدۇ[8].,
79,9,أَبۡصَٰرُهَا خَٰشِعَةٞ, شۇ (دىللارنىڭ ئىگىلىرىنىڭ) كۆزلىرى (قورقۇنچتىن) تىكىلىپ قارىيالمايدۇ[9].,
79,10,يَقُولُونَ أَءِنَّا لَمَرۡدُودُونَ فِي ٱلۡحَافِرَةِ,ئۇلار ئېيتىدۇ: «راستلا بىز ئاۋۋالقى ھالىمىزغا قايتۇرۇلامدۇق؟ (يەنى ئۆلگەندىن كېيىن تىرىلەمدۇق؟)[10],
79,11,أَءِذَا كُنَّا عِظَٰمٗا نَّخِرَةٗ, ئۇ بىزنىڭ چىرىگەن سۆڭەك بولۇپ قالغان ۋاقتىمىز ئەمەسمۇ؟»[11] ,
79,12,قَالُواْ تِلۡكَ إِذٗا كَرَّةٌ خَاسِرَةٞ,ئۇلار ئېيتتى: «ئۇنداق بولىدىغان بولسا، بۇ (يەنى ئۆلگەندىن كېيىن تىرىلىش) زىيانلىق قايتىشتۇر (يەنى بىز ئۆلگەندىن كېيىن تىرىلىدىغان بولساق، دوزاخ ئەھلى بولغانلىقىمىز ئۈچۈن زىيان تارتقۇچىلارمىز)»[12].,
79,13,فَإِنَّمَا هِيَ زَجۡرَةٞ وَٰحِدَةٞ, بىر سەيھە (يەنى ئىسراپىلنىڭ سۇر چېلىشى) بىلەنلا ئۇلار (يەنى جىمى خالايىق) (يەر ئاستىدىن) زېمىننىڭ ئۈستىگە چىقىپ قالىدۇ[13ـ14].,
79,14,فَإِذَا هُم بِٱلسَّاهِرَةِ, بىر سەيھە (يەنى ئىسراپىلنىڭ سۇر چېلىشى) بىلەنلا ئۇلار (يەنى جىمى خالايىق) (يەر ئاستىدىن) زېمىننىڭ ئۈستىگە چىقىپ قالىدۇ[13ـ14].,
79,15,هَلۡ أَتَىٰكَ حَدِيثُ مُوسَىٰٓ,ساڭا مۇسانىڭ خەۋىرى كەلدىمۇ؟[15],
79,16,إِذۡ نَادَىٰهُ رَبُّهُۥ بِٱلۡوَادِ ٱلۡمُقَدَّسِ طُوًى, ئۆز ۋاقتىدا ئۇنى پەرۋەردىگارى تۇۋا ناملىق مۇقەددەس ۋادىدا (مۇنداق دەپ) چاقىردى:[16] ,
79,17,ٱذۡهَبۡ إِلَىٰ فِرۡعَوۡنَ إِنَّهُۥ طَغَىٰ,«سەن پىرئەۋننىڭ قېشىغا بارغىن، ئۇ ھەقىقەتەن ھەددىدىن ئاشتى[17].,
79,18,فَقُلۡ هَل لَّكَ إِلَىٰٓ أَن تَزَكَّىٰ,ئۇنىڭغا :<كۇفرىدىن ۋە گۇناھلاردىن>پاك بولۇشنى خالامسەن.18,
79,19,وَأَهۡدِيَكَ إِلَىٰ رَبِّكَ فَتَخۡشَىٰ, سېنى پەرۋەردىگارىمنى تونۇشقا يېتەكلىشىمنى خالامسەن؟ (ئۇنى تونۇساڭ پەرۋەردىگارىڭدىن) قورقىسەن ـ دە، (ياخشى ئەمەللەرنى قىلىسەن)، دېگىن»[19].,
79,20,فَأَرَىٰهُ ٱلۡأٓيَةَ ٱلۡكُبۡرَىٰ, مۇسا پىرئەۋنگە چوڭ مۆجىزىنى كۆرسەتتى[20].,
79,21,فَكَذَّبَ وَعَصَىٰ, پىرئەۋن (ئاللاھنىڭ پەيغەمبىرى مۇسانى) ئىنكار قىلدى ۋە (ئاللاھنىڭ ئەمرىگە) ئاسىيلىق قىلدى[21].,
79,22,ثُمَّ أَدۡبَرَ يَسۡعَىٰ,ئاندىن پىرئەۋن (مۇسادىن) يۈز ئۆرۈپ (ھىيلە ـ مىكىر ئىشلىتىشكە) كىرىشتى[22].,
79,23,فَحَشَرَ فَنَادَىٰ, (ئۇ سېھرىگەرلەرنى، ئەسكەرلىرىنى، تەۋەلىرىنى) توپلىدى ھەم نىدا قىلىپ[23],
79,24,فَقَالَ أَنَا۠ رَبُّكُمُ ٱلۡأَعۡلَىٰ,دېدى: «مەن سىلەرنىڭ بۈيۈك پەرۋەردىگارىڭلار بولىمەن»[24].,
79,25,فَأَخَذَهُ ٱللَّهُ نَكَالَ ٱلۡأٓخِرَةِ وَٱلۡأُولَىٰٓ,ئاللاھ ئۇنى دۇنيا ۋە ئاخىرەتنىڭ ئازابى بىلەن جازالىدى[25].,
79,26,إِنَّ فِي ذَٰلِكَ لَعِبۡرَةٗ لِّمَن يَخۡشَىٰٓ, شەك ـ شۈبھىسىزكى، ئاللاھتىن قورقىدىغانلار بۇنىڭدىن ئىبرەت ئالىدۇ[26].,
79,27,ءَأَنتُمۡ أَشَدُّ خَلۡقًا أَمِ ٱلسَّمَآءُۚ بَنَىٰهَا, سىلەرنى يارىتىش مۈشكۈلمۇ ياكى ئاسماننى يارىتىش مۈشكۈلمۇ؟ ئاللاھ ئاسماننى ياراتتى[27].,
79,28,رَفَعَ سَمۡكَهَا فَسَوَّىٰهَا,ئۇنىڭ ئېگىزلىكىنى يۈكسەك قىلدى ۋە كەم ـ كۈتىسىز قىلدى[28].,
79,29,وَأَغۡطَشَ لَيۡلَهَا وَأَخۡرَجَ ضُحَىٰهَا,ئۇنىڭ كېچىسىنى قاپقاراڭغۇ، كۈندۈزىنى يوپيورۇق قىلدى[29].,
79,30,وَٱلۡأَرۡضَ بَعۡدَ ذَٰلِكَ دَحَىٰهَآ, شۇنىڭدىن كېيىن زېمىننى (ئەھلى زېمىننىڭ تۇرۇشىغا لايىق قىلىپ) يايدى[30].,
79,31,أَخۡرَجَ مِنۡهَا مَآءَهَا وَمَرۡعَىٰهَا,زېمىندىن بۇلاقلارنى ئاقتۇردى، ئۆسۈملۈكلەرنى ئۆستۈردى[31]. ,
79,32,وَٱلۡجِبَالَ أَرۡسَىٰهَا, تاغلارنى (زېمىندا) مۇقىم قىلدى[32].,
79,33,مَتَٰعٗا لَّكُمۡ وَلِأَنۡعَٰمِكُمۡ, ئاللاھتائالا ئۇلارنىڭ ھەممىسىنى سىلەرنىڭ ۋە ھايۋانلىرىڭلارنىڭ پايدىلىنىشى ئۈچۈن (ياراتتى)[33].,
79,34,فَإِذَا جَآءَتِ ٱلطَّآمَّةُ ٱلۡكُبۡرَىٰ, قىيامەت كەلگەندە[34]،,
