surah,ayah,arabic_text,translation,footnotes
83,1,وَيۡلٞ لِّلۡمُطَفِّفِينَ,(ئۆلچەمدە ۋە تارازىدا) كەم بەرگۈچىلەرگە ۋاي![1],
83,2,ٱلَّذِينَ إِذَا ٱكۡتَالُواْ عَلَى ٱلنَّاسِ يَسۡتَوۡفُونَ, ئۇلار كىشىلەردىن ئۆلچەپ ئالغان چاغدا، تولۇق ئالىدۇ[2].,
83,3,وَإِذَا كَالُوهُمۡ أَو وَّزَنُوهُمۡ يُخۡسِرُونَ,كىشىلەرگە ئۆلچەپ ياكى تارتىپ بەرگەن چاغدا، كەم بېرىدۇ[3].,
83,4,أَلَا يَظُنُّ أُوْلَٰٓئِكَ أَنَّهُم مَّبۡعُوثُونَ,ئۇلار بۈيۈك بىر كۈندە تىرىلىدىغانلىقىغا ئىشەنمەمدۇ[4ـ5].,
83,5,لِيَوۡمٍ عَظِيمٖ,ئۇلار بۈيۈك بىر كۈندە تىرىلىدىغانلىقىغا ئىشەنمەمدۇ[4ـ5].,
83,6,يَوۡمَ يَقُومُ ٱلنَّاسُ لِرَبِّ ٱلۡعَٰلَمِينَ, ئۇ كۈندە ئىنسانلار ئالەملەرنىڭ پەرۋەردىگارىنىڭ ھۇزۇرىدا تىك تۇرىدۇ[6],
83,7,كَلَّآ إِنَّ كِتَٰبَ ٱلۡفُجَّارِ لَفِي سِجِّينٖ,ئۇلار (تارازىدا، ئۆلچەمدە) كەم بېرىشتىن يانسۇن، يامان ئادەملەرنىڭ نامە ـ ئەمالى چوقۇم سىججىندا بولىدۇ[7].,
83,8,وَمَآ أَدۡرَىٰكَ مَا سِجِّينٞ,سىججىن دېگەن نېمە؟ ئۇنى قانداق بىلەلەيسەن؟[8],
83,9,كِتَٰبٞ مَّرۡقُومٞ, ئۇ (يامان ئادەملەرنىڭ قىلمىشلىرى) خاتىرىلەنگەن بىر دەپتەردۇر[9].,
83,10,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,بۇ كۈندە ئىنكار قىلغۇچىلارغا ۋاي![10] ,
