surah,ayah,arabic_text,translation,footnotes
18,1,ٱلۡحَمۡدُ لِلَّهِ ٱلَّذِيٓ أَنزَلَ عَلَىٰ عَبۡدِهِ ٱلۡكِتَٰبَ وَلَمۡ يَجۡعَل لَّهُۥ عِوَجَاۜ,جىمى ھەمدۇسانا ئاللاھقا خاستۇركى، (ئاللاھ ئىنسانلارنى) ئۆز تەرىپىدىن بولغان قاتتىق ئازابتىن ئاگاھلاندۇرۇش ئۈچۈن، ياخشى ئەمەللەرنى قىلغان مۆمىنلەرگە ئوبدان مۇكاپات (يەنى جەننەت) بېرىدىغانلىقى بىلەن خۇشخەۋەر بېرىش ئۈچۈن، بەندىسى (يەنى پەيغەمبىرى مۇھەممەد) گە توغرا، ھېچقانداق قىڭغىرلىق (يەنى ئىختىلاپ، زىددىيەت) بولمىغان قۇرئاننى نازىل قىلدى[1 ـ 2].,
18,2,قَيِّمٗا لِّيُنذِرَ بَأۡسٗا شَدِيدٗا مِّن لَّدُنۡهُ وَيُبَشِّرَ ٱلۡمُؤۡمِنِينَ ٱلَّذِينَ يَعۡمَلُونَ ٱلصَّٰلِحَٰتِ أَنَّ لَهُمۡ أَجۡرًا حَسَنٗا,جىمى ھەمدۇسانا ئاللاھقا خاستۇركى، (ئاللاھ ئىنسانلارنى) ئۆز تەرىپىدىن بولغان قاتتىق ئازابتىن ئاگاھلاندۇرۇش ئۈچۈن، ياخشى ئەمەللەرنى قىلغان مۆمىنلەرگە ئوبدان مۇكاپات (يەنى جەننەت) بېرىدىغانلىقى بىلەن خۇشخەۋەر بېرىش ئۈچۈن، بەندىسى (يەنى پەيغەمبىرى مۇھەممەد) گە توغرا، ھېچقانداق قىڭغىرلىق (يەنى ئىختىلاپ، زىددىيەت) بولمىغان قۇرئاننى نازىل قىلدى[1 ـ 2].,
18,3,مَّٰكِثِينَ فِيهِ أَبَدٗا,ئۇلار (يەنى ياخشى ئەمەللەرنى قىلغان مۆمىنلەر) جەننەتتە مەڭگۈ قالىدۇ[3].,
18,4,وَيُنذِرَ ٱلَّذِينَ قَالُواْ ٱتَّخَذَ ٱللَّهُ وَلَدٗا,ئاللاھنىڭ بالىسى بار دېگۈچىلەرنى ئاگاھلاندۇرىدۇ[4].,
18,5,مَّا لَهُم بِهِۦ مِنۡ عِلۡمٖ وَلَا لِأٓبَآئِهِمۡۚ كَبُرَتۡ كَلِمَةٗ تَخۡرُجُ مِنۡ أَفۡوَٰهِهِمۡۚ إِن يَقُولُونَ إِلَّا كَذِبٗا,ئۇلار ۋە ئۇلارنىڭ ئاتا ـ بوۋىلىرى بۇ بوھتانلىرىدا ھېچقانداق مەلۇماتقا ئىگە ئەمەس، ئۇلارنىڭ ئېغىزلىرىدىن چىققان سۆز نېمىدېگەن چوڭ! ئۇلار پەقەت يالغاننىلا ئېيتىدۇ[5].,
18,6,فَلَعَلَّكَ بَٰخِعٞ نَّفۡسَكَ عَلَىٰٓ ءَاثَٰرِهِمۡ إِن لَّمۡ يُؤۡمِنُواْ بِهَٰذَا ٱلۡحَدِيثِ أَسَفًا,ئەگەر ئۇلار قۇرئانغا ئىمان ئېيتمىسا، ئەپسۇسلىنىپ، ئۇلارنىڭ (ئىماندىن) يۈز ئۆرۈگەنلىكىدىن ئۆزۈڭنى ھالاك قىلىۋېتىشىڭ مۇمكىن[6].,
18,7,إِنَّا جَعَلۡنَا مَا عَلَى ٱلۡأَرۡضِ زِينَةٗ لَّهَا لِنَبۡلُوَهُمۡ أَيُّهُمۡ أَحۡسَنُ عَمَلٗا, ئىنسانلارنىڭ قايسىسىنىڭ ئەمەلى ئەڭ ياخشى ئىكەنلىكىنى سىناش ئۈچۈن، بىز ھەقىقەتەن يەر يۈزىدىكى شەيئىلەرنىڭ ھەممىسىنى يەر يۈزىنىڭ زىننىتى قىلدۇق[7]. ,
18,8,وَإِنَّا لَجَٰعِلُونَ مَا عَلَيۡهَا صَعِيدٗا جُرُزًا,بىز چوقۇم يەر يۈزىدىكى (دەل ـ دەرەخ، تاغ ۋە بىنا قاتارلىق) نەرسىلەرنىڭ ھەممىسىنى يوق قىلىپ، يەر يۈزىنى تۈپتۈز باياۋانغا ئايلاندۇرىمىز[8].,
18,9,أَمۡ حَسِبۡتَ أَنَّ أَصۡحَٰبَ ٱلۡكَهۡفِ وَٱلرَّقِيمِ كَانُواْ مِنۡ ءَايَٰتِنَا عَجَبًا,ئەسھابۇلكەھفنى ۋە رەقىم (يەنى ئەسھابۇلكەھفنىڭ ئىسىملىرى يېزىلغان تاختا) نى (بىزنىڭ قۇدرىتىمىزنى كۆرسىتىپ بېرىدىغان) ئالامەتلىرىمىز ئىچىدىكى ئەڭھەيران قالارلىقى دەپ قارىدىڭمۇ؟[9]. ,
18,10,إِذۡ أَوَى ٱلۡفِتۡيَةُ إِلَى ٱلۡكَهۡفِ فَقَالُواْ رَبَّنَآ ءَاتِنَا مِن لَّدُنكَ رَحۡمَةٗ وَهَيِّئۡ لَنَا مِنۡ أَمۡرِنَا رَشَدٗا,ئۆز ۋاقتىدا بىر قانچە يىگىت غارنى پاناھ جاي قىلىۋالدى، ئۇلار: «پەرۋەردىگارىمىز! بىزگە رەھمەت خەزىنىلىرىڭدىن ئاتا قىلغىن، بىزنىڭ ئىشلىرىمىزنى تۈزەپ، بىزنى ھىدايەت تاپقۇچىلاردىن قىلغىن» دېدى[10].,
