surah,ayah,arabic_text,translation,footnotes
70,1,سَأَلَ سَآئِلُۢ بِعَذَابٖ وَاقِعٖ,بىر تىلىگۈچى (يەنى نەزر ئىبن ھارىس) كاپىرلارغا چوقۇم بولىدىغان ئازابنىڭ (چۈشۈشىنى) تىلىدى[1].,
70,2,لِّلۡكَٰفِرِينَ لَيۡسَ لَهُۥ دَافِعٞ,ئۇ (ئازاب) نى ھېچ ئادەم قايتۇرالمايدۇ[2].,
70,3,مِّنَ ٱللَّهِ ذِي ٱلۡمَعَارِجِ,ئۇ (ئازاب) ئۆرلەش يوللىرىنىڭ ئىگىسى ئاللاھ تەرىپىدىن بولغان[3].,
70,4,تَعۡرُجُ ٱلۡمَلَٰٓئِكَةُ وَٱلرُّوحُ إِلَيۡهِ فِي يَوۡمٖ كَانَ مِقۡدَارُهُۥ خَمۡسِينَ أَلۡفَ سَنَةٖ, پەرىشتىلەر ۋە روھ (يەنى جىبرىئىل) ئاللاھقا شۇنداق بىر كۈندە ئۆرلەيدۇكى، كۈننىڭ ئۇزۇنلۇقى 50 مىڭ يىل كېلىدۇ[4].,
70,5,فَٱصۡبِرۡ صَبۡرٗا جَمِيلًا,(ئى مۇھەممەد! قەۋمىڭنىڭ يەتكۈزگەن ئەزىيەتلىرىگە) چىرايلىقچە سەۋر قىلغىن[5].,
70,6,إِنَّهُمۡ يَرَوۡنَهُۥ بَعِيدٗا, ئۇلار ئۇ ئازابنى يىراق دەپ قارايدۇ[6].,
70,7,وَنَرَىٰهُ قَرِيبٗا,بىز ئۇنى يېقىن دەپ قارايمىز[7].,
70,8,يَوۡمَ تَكُونُ ٱلسَّمَآءُ كَٱلۡمُهۡلِ,ئۇ كۈندە ئاسمان ئېرىتىلگەن مىستەك بولۇپ قالىدۇ[8].,
70,9,وَتَكُونُ ٱلۡجِبَالُ كَٱلۡعِهۡنِ,تاغلار ئېتىلغان رەڭلىك يۇڭدەك بولۇپ قالىدۇ[9].,
70,10,وَلَا يَسۡـَٔلُ حَمِيمٌ حَمِيمٗا, (ھەر ئادەم ئۆز ھالى بىلەن بولۇپ قالىدىغانلىقى ئۈچۈن) دوست دوستىدىن كۆرۈپ تۇرۇپ (ھال) سورىمايدۇ، گۇناھكار ئادەم ئۆز ئورنىغا ئوغۇللىرىنى، ئايالىنى، قېرىندىشىنى ۋە ئۆزى مەنسۇپ بولغان قەۋم ـ قېرىنداشلىرىنى ۋە يەر يۈزىدىكى جىمى ئادەمنى بېرىپ بولسىمۇ، بۇ كۈندىكى ئازابتىن قۇتۇلۇشنى ئارزۇ قىلىدۇ[10ـ14].,
