surah,ayah,arabic_text,translation,footnotes
71,1,إِنَّآ أَرۡسَلۡنَا نُوحًا إِلَىٰ قَوۡمِهِۦٓ أَنۡ أَنذِرۡ قَوۡمَكَ مِن قَبۡلِ أَن يَأۡتِيَهُمۡ عَذَابٌ أَلِيمٞ,بىز ھەقىقەتەن نۇھنى قەۋمىگە: «قەۋمىڭگە قاتتىق ئازاب (يەنى دۇنيادىكى چاغلىرىدا توپان بالاسى، ئاخىرەتتە دوزاخ ئازابى) كېلىشتىن بۇرۇن ئۇلارنى ئاگاھلاندۇرغىن» دەپ ئەۋەتتۇق[1].,
71,2,قَالَ يَٰقَوۡمِ إِنِّي لَكُمۡ نَذِيرٞ مُّبِينٌ, نۇھ ئېيتتى: «ئى قەۋمىم! مەن ھەقىقەتەن سىلەرگە (ئەۋەتىلگەن) ئاشكارا ئاگاھلاندۇرغۇچىمەن[2].,
71,3,أَنِ ٱعۡبُدُواْ ٱللَّهَ وَٱتَّقُوهُ وَأَطِيعُونِ, ئاللاھقا ئىبادەت قىلىڭلار، ئۇنىڭدىن قورقۇڭلار ۋە ئاللاھقا ئىتائەت قىلىڭلار[3].,
71,4,يَغۡفِرۡ لَكُم مِّن ذُنُوبِكُمۡ وَيُؤَخِّرۡكُمۡ إِلَىٰٓ أَجَلٖ مُّسَمًّىۚ إِنَّ أَجَلَ ٱللَّهِ إِذَا جَآءَ لَا يُؤَخَّرُۚ لَوۡ كُنتُمۡ تَعۡلَمُونَ, ئۇ بەزى گۇناھىڭلارنى مەغپىرەت قىلىدۇ، سىلەرنى مۇئەييەن مۇددەتكىچە كېچىكتۈرىدۇ (يەنى ئۆمرۈڭلارنى ئۇزۇن قىلىدۇ). شۈبھىسىزكى، ئەگەر بىلسەڭلار، ئاللاھنىڭ (ئىنسانغا بېكىتكەن) ئەجىلى كەلگەن چاغدا (ئەجەل) كېچىكتۈرۈلمەيدۇ»[4].,
71,5,قَالَ رَبِّ إِنِّي دَعَوۡتُ قَوۡمِي لَيۡلٗا وَنَهَارٗا,نۇھ ئېيتتى: «پەرۋەردىگارىم! مەن ھەقىقەتەن قەۋمىمنى كېچە ـ كۈندۈز (ئىمانغا) دەۋەت قىلدىم[5].,
71,6,فَلَمۡ يَزِدۡهُمۡ دُعَآءِيٓ إِلَّا فِرَارٗا,مېنىڭ دەۋىتىم ئۇلارنى تېخىمۇ قاچۇرۇۋەتتى[6].,
71,7,وَإِنِّي كُلَّمَا دَعَوۡتُهُمۡ لِتَغۡفِرَ لَهُمۡ جَعَلُوٓاْ أَصَٰبِعَهُمۡ فِيٓ ءَاذَانِهِمۡ وَٱسۡتَغۡشَوۡاْ ثِيَابَهُمۡ وَأَصَرُّواْ وَٱسۡتَكۡبَرُواْ ٱسۡتِكۡبَارٗا,مەن ئۇلارنى سېنىڭ مەغپىرىتىڭگە ئېرىشسۇن دەپ، ھەر قاچان دەۋەت قىلسام، (دەۋىتىمنى ئاڭلىماسلىق ئۈچۈن) بارماقلىرىنى قۇلاقلىرىغا تىقىۋالدى. (سۆزۈمنى ئاڭلىماسلىق ياكى مېنى كۆرمەسلىك ئۈچۈن) كىيىملىرى بىلەن باشلىرىنى چۈمكىۋالدى. (كۇفرىدا) چىڭ تۇردى، چوڭچىلىق قىلىپ (ئىماندىن) تېخىمۇ باش تارتتى[7].,
71,8,ثُمَّ إِنِّي دَعَوۡتُهُمۡ جِهَارٗا,ئاندىن مەن ئۇلارنى توۋلاپ دەۋەت قىلدىم[8].,
71,9,ثُمَّ إِنِّيٓ أَعۡلَنتُ لَهُمۡ وَأَسۡرَرۡتُ لَهُمۡ إِسۡرَارٗا, ئاندىن ئۇلارنى ئاشكارا دەۋەت قىلدىم ۋە يوشۇرۇن دەۋەت قىلدىم[9].,
71,10,فَقُلۡتُ ٱسۡتَغۡفِرُواْ رَبَّكُمۡ إِنَّهُۥ كَانَ غَفَّارٗا, (ئۇلارغا) ئېيتتىم: پەرۋەردىگارىڭلاردىن مەغپىرەت تىلەڭلار، ئۇ ھەقىقەتەن مەغپىرەت قىلغۇچىدۇر[10].,
