surah,ayah,arabic_text,translation,footnotes
87,1,سَبِّحِ ٱسۡمَ رَبِّكَ ٱلۡأَعۡلَى,అత్యున్నతుడైన నీ ప్రభువు నామాన్ని స్తుతించు!,
87,2,ٱلَّذِي خَلَقَ فَسَوَّىٰ,ఆయనే (ప్రతిదానిని) సృష్టించాడు మరియు తగిన ప్రమాణంలో రూపొందించాడు.[1],"[1] చూడండి, 82:7."
87,3,وَٱلَّذِي قَدَّرَ فَهَدَىٰ,"మరియు ఆయనే దాని ప్రకృతి లక్షణాలను నిర్ణయించాడు[1], మరియు మార్గం చూపాడు!","[1] చూడండి, 25:2 మరియు 20:50."
87,4,وَٱلَّذِيٓ أَخۡرَجَ ٱلۡمَرۡعَىٰ,మరియు ఆయనే పచ్చికను మొలిపింప జేశాడు.,
87,5,فَجَعَلَهُۥ غُثَآءً أَحۡوَىٰ,మరల దానిని నల్లని చెత్తాచెదారంగా చేశాడు.[1],[1] 'గుసా'అన్: ఎండినగడ్డి. అ'హ్వా: నల్లని. అంటే పచ్చగడ్డిని ఎండింపజేసి నల్లని చెత్తాచెదారంగా చేస్తాడు.
87,6,سَنُقۡرِئُكَ فَلَا تَنسَىٰٓ,"మేము నీచేత (ఖుర్ఆన్ ను) చదివింప జేస్తాము, తరువాత నీవు (దానిని) మరచిపోవు -",
87,7,إِلَّا مَا شَآءَ ٱللَّهُۚ إِنَّهُۥ يَعۡلَمُ ٱلۡجَهۡرَ وَمَا يَخۡفَىٰ,"అల్లాహ్ కోరింది తప్ప[1]! నిశ్చయంగా, బహిరంగంగా ఉన్నదీ మరియు గోప్యంగా ఉన్నదీ అన్నీ ఆయనకు బాగా తెలుసు.",[1] అంటే అల్లాహ్ (సు.తా.) రద్దు చేయదలిచిన దానిని మరపింపజేస్తాడు.
87,8,وَنُيَسِّرُكَ لِلۡيُسۡرَىٰ,మరియు మేము నీ మార్గాన్ని సులభం చేయడానికి నీకు సౌలభ్యాన్ని కలుగజేస్తాము.[1],[1] వ'హీని జ్ఞాపకముంచుకోవటం మరియు దానిపై నడవటం నీకు సులభం చేస్తాము.
87,9,فَذَكِّرۡ إِن نَّفَعَتِ ٱلذِّكۡرَىٰ,కావున నీవు హితోపదేశం చేస్తూ ఉండు; వారికి హితోపదేశం లాభదాయకం కావచ్చు![1],[1] నీ పని హితోపదేశం చేయటం మాత్రమే! నీ హితోపదేశం వారికి లాభం కావచ్చు! వారితో దానితో లాభం పొందకున్నా నీ పని కేవలం హితోపదేశం చేయటమే!
87,10,سَيَذَّكَّرُ مَن يَخۡشَىٰ,(అల్లాహ్ కు) భయపడే వాడు హితోపదేశాన్ని స్వీకరిస్తాడు.,
87,11,وَيَتَجَنَّبُهَا ٱلۡأَشۡقَى,మరియు దౌర్భాగ్యుడు దానికి దూరమై పోతాడు.,
87,12,ٱلَّذِي يَصۡلَى ٱلنَّارَ ٱلۡكُبۡرَىٰ,అలాంటి వాడే ఘోరమైన నరకాగ్నిలో పడి కాలుతాడు.,
87,13,ثُمَّ لَا يَمُوتُ فِيهَا وَلَا يَحۡيَىٰ,"అప్పుడు, అతడు అందులో చావనూ లేడు, బ్రతకనూ లేడు.[1]","[1] చూడండి, 74:28-29."
87,14,قَدۡ أَفۡلَحَ مَن تَزَكَّىٰ,సుశీలతను (పవిత్రతను) పాటించే వాడు తప్పక సాఫల్యం పొందుతాడు.,
87,15,وَذَكَرَ ٱسۡمَ رَبِّهِۦ فَصَلَّىٰ,"మరియు తన ప్రభువు నామాన్ని స్మరిస్తూ, నమాజ్ చేస్తూ ఉండేవాడు.",
87,16,بَلۡ تُؤۡثِرُونَ ٱلۡحَيَوٰةَ ٱلدُّنۡيَا,అలా కాదు! మీరు ఐహిక జీవితానికి ప్రాధాన్యత నిస్తున్నారు;,
87,17,وَٱلۡأٓخِرَةُ خَيۡرٞ وَأَبۡقَىٰٓ,కాని పరలోక జీవితమే మేలైనది మరియు చిరకాలముండేది.,
87,18,إِنَّ هَٰذَا لَفِي ٱلصُّحُفِ ٱلۡأُولَىٰ,"నిశ్చయంగా, ఈ విషయం పూర్వగ్రంథాలలో (వ్రాయబడి) ఉంది;",
87,19,صُحُفِ إِبۡرَٰهِيمَ وَمُوسَىٰ,ఇబ్రాహీమ్ మరియు మూసాలపై (అవతరింపజేయబడిన) గ్రంథాలలో.,
