surah,ayah,arabic_text,translation,footnotes
80,1,عَبَسَ وَتَوَلَّىٰٓ,"Dia (Muhammad) bermuka masam dan berpaling,",
80,2,أَن جَآءَهُ ٱلۡأَعۡمَىٰ,karena telah datang seorang buta1555 kepadanya.,"1555.  Orang buta itu bernama ʻAbdullāh bin Ummi Maktūm.  Dia datang kepada Rasulullah Ṣallallāhu ʻAlaihi wa Sallam, meminta ajaran-ajaran tentang Islam; lalu Rasulullah Ṣallallāhu ʻAlaihi wa Sallam bermuka masam dan berpaling darinya, karena beliau sedang menghadapi pembesar Quraisy dengan pengharapan agar pembesar-pembesar tersebut mau masuk Islam.  Maka turunlah surat ini sebagai teguran kepada Rasulullah Ṣallallāhu ʻAlaihi wa Sallam, "
80,3,وَمَا يُدۡرِيكَ لَعَلَّهُۥ يَزَّكَّىٰٓ,"Tahukah kamu barangkali ia ingin membersihkan dirinya (dari dosa),",
80,4,أَوۡ يَذَّكَّرُ فَتَنفَعَهُ ٱلذِّكۡرَىٰٓ,"atau dia (ingin) mendapatkan pengajaran, lalu pengajaran itu memberi manfaat kepadanya?",
80,5,أَمَّا مَنِ ٱسۡتَغۡنَىٰ,"Adapun orang yang merasa dirinya serba cukup,1556",1556.  Yaitu pembesar-pembesar Quraisy yang sedang dihadapi Rasulullah Ṣallallāhu ʻAlaihi wa Sallam yang diharapkannya dapat masuk Islam. 
80,6,فَأَنتَ لَهُۥ تَصَدَّىٰ,maka kamu melayaninya.,
80,7,وَمَا عَلَيۡكَ أَلَّا يَزَّكَّىٰ,Padahal tidak ada (celaan) atasmu kalau dia tidak membersihkan diri (beriman).,
80,8,وَأَمَّا مَن جَآءَكَ يَسۡعَىٰ,"Dan adapun orang yang datang kepadamu dengan bersegera (untuk mendapatkan pengajaran),",
80,9,وَهُوَ يَخۡشَىٰ,"sedang ia takut kepada (Allah),",
80,10,فَأَنتَ عَنۡهُ تَلَهَّىٰ,maka kamu mengabaikannya.,
80,11,كَلَّآ إِنَّهَا تَذۡكِرَةٞ,"Sekali-kali jangan (demikian)! Sesungguhnya ajaran-ajaran Tuhan itu adalah suatu peringatan,",
80,12,فَمَن شَآءَ ذَكَرَهُۥ,"maka barangsiapa yang menghendaki, tentulah ia memperhatikannya,",
80,13,فِي صُحُفٖ مُّكَرَّمَةٖ,"di dalam kitab-kitab yang dimuliakan,",1557.  Maksudnya kitab-kitab yang diturunkan kepada nabi-nabi yang berasal dari Lawḥ Maḥfūẓ. 
80,14,مَّرۡفُوعَةٖ مُّطَهَّرَةِۭ,"yang ditinggikan lagi disucikan,",
80,15,بِأَيۡدِي سَفَرَةٖ,"di tangan para penulis (malaikat),",
80,16,كِرَامِۭ بَرَرَةٖ,yang mulia lagi berbakti.,
80,17,قُتِلَ ٱلۡإِنسَٰنُ مَآ أَكۡفَرَهُۥ,Binasalah manusia; alangkah amat sangat kekafirannya!,
80,18,مِنۡ أَيِّ شَيۡءٍ خَلَقَهُۥ,Dari apakah Allah menciptakannya?,
80,19,مِن نُّطۡفَةٍ خَلَقَهُۥ فَقَدَّرَهُۥ,"Dari setetes mani, Allah menciptakannya lalu menentukannya1558.","1558.  Yang dimaksud dengan ""menentukannya"" ialah menentukan fase-fase kejadiannya, umurnya, rezekinya, dan nasibnya. "
80,20,ثُمَّ ٱلسَّبِيلَ يَسَّرَهُۥ,Kemudian Dia memudahkan jalannya1559.,"1559.  ""Memudahkan jalan"" maksudnya memudahkan kelahirannya atau memberi persediaan kepadanya untuk menjalani jalan yang benar atau jalan yang sesat. "
80,21,ثُمَّ أَمَاتَهُۥ فَأَقۡبَرَهُۥ,"kemudian Dia mematikannya dan memasukkannya ke dalam kubur,",
