surah,ayah,arabic_text,translation,footnotes
77,1,وَٱلۡمُرۡسَلَٰتِ عُرۡفٗا,"Demi malaikat-malaikat yang diutus untuk membawa kebaikan,",
77,2,فَٱلۡعَٰصِفَٰتِ عَصۡفٗا,"dan (malaikat-malaikat) yang terbang dengan kencangnya1538,",1538.  Maksudnya terbang untuk melaksanakan perintah Tuhan-nya. 
77,3,وَٱلنَّٰشِرَٰتِ نَشۡرٗا,"dan (malaikat-malaikat) yang menyebarkan (rahmat Tuhan-nya) dengan seluas-luasnya1539,","1539.  Di waktu malaikat turun untuk membawa wahyu, sebagian ahli tafsir berpendapat bahwa yang dimaksud dengan ""An-Nāsyirāt"" ialah angin yang bertiup dengan membawa hujan. "
77,4,فَٱلۡفَٰرِقَٰتِ فَرۡقٗا,"dan (malaikat-malaikat) yang membedakan (antara yang hak dan yang batil) dengan sejelas-jelasnya,",
77,5,فَٱلۡمُلۡقِيَٰتِ ذِكۡرًا,"dan (malaikat-malaikat) yang menyampaikan wahyu,",
77,6,عُذۡرًا أَوۡ نُذۡرًا,"untuk menolak alasan-alasan atau memberi peringatan,",
77,7,إِنَّمَا تُوعَدُونَ لَوَٰقِعٞ,sesungguhnya apa yang dijanjikan kepadamu itu pasti terjadi.,
77,8,فَإِذَا ٱلنُّجُومُ طُمِسَتۡ,"Maka apabila bintang-bintang telah dihapuskan,",
77,9,وَإِذَا ٱلسَّمَآءُ فُرِجَتۡ,"dan apabila langit telah dibelah,",
77,10,وَإِذَا ٱلۡجِبَالُ نُسِفَتۡ,"dan apabila gunung-gunung telah dihancurkan menjadi debu,",
77,11,وَإِذَا ٱلرُّسُلُ أُقِّتَتۡ,dan apabila rasul-rasul telah ditetapkan waktu (mereka)1540.,1540.  Maksudnya waktu untuk berkumpul bersama-sama beserta umat mereka masing-masing. 
77,12,لِأَيِّ يَوۡمٍ أُجِّلَتۡ,"(Niscaya dikatakan kepada mereka), ""Sampai hari apakah ditangguhkan (mengazab orang-orang kafir itu)?""",
77,13,لِيَوۡمِ ٱلۡفَصۡلِ,Sampai hari keputusan.,
77,14,وَمَآ أَدۡرَىٰكَ مَا يَوۡمُ ٱلۡفَصۡلِ,Dan tahukah kamu apakah hari keputusan itu?,
77,15,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,Kecelakaan yang besarlah pada hari itu bagi orang-orang yang mendustakan.,
77,16,أَلَمۡ نُهۡلِكِ ٱلۡأَوَّلِينَ,Bukankah Kami telah membinasakan orang-orang yang dahulu?,
