surah,ayah,arabic_text,translation,footnotes
55,1,ٱلرَّحۡمَٰنُ,"(Tuhan) Yang Maha Pemurah,",
55,2,عَلَّمَ ٱلۡقُرۡءَانَ,Yang telah mengajarkan Al-Qur`ān .,
55,3,خَلَقَ ٱلۡإِنسَٰنَ,"Dia menciptakan manusia,",
55,4,عَلَّمَهُ ٱلۡبَيَانَ,mengajarnya pandai berbicara.,
55,5,ٱلشَّمۡسُ وَٱلۡقَمَرُ بِحُسۡبَانٖ,Matahari dan bulan (beredar) menurut perhitungan.,
55,6,وَٱلنَّجۡمُ وَٱلشَّجَرُ يَسۡجُدَانِ,"Dan tumbuh-tumbuhan dan pohon-pohonan, kedua-duanya tunduk kepada-Nya.",
55,7,وَٱلسَّمَآءَ رَفَعَهَا وَوَضَعَ ٱلۡمِيزَانَ,Dan Allah telah meninggikan langit dan Dia meletakkan neraca (keadilan).,
55,8,أَلَّا تَطۡغَوۡاْ فِي ٱلۡمِيزَانِ,Supaya kamu jangan melampaui batas tentang neraca itu.,
55,9,وَأَقِيمُواْ ٱلۡوَزۡنَ بِٱلۡقِسۡطِ وَلَا تُخۡسِرُواْ ٱلۡمِيزَانَ,Dan tegakkanlah timbangan itu dengan adil dan janganlah kamu mengurangi neraca itu.,
55,10,وَٱلۡأَرۡضَ وَضَعَهَا لِلۡأَنَامِ,Dan Allah telah meratakan bumi untuk makhluk-(Nya).,
55,11,فِيهَا فَٰكِهَةٞ وَٱلنَّخۡلُ ذَاتُ ٱلۡأَكۡمَامِ,Di bumi itu ada buah-buahan dan pohon kurma yang mempunyai kelopak mayang.,
55,12,وَٱلۡحَبُّ ذُو ٱلۡعَصۡفِ وَٱلرَّيۡحَانُ,Dan biji-bijian yang berkulit dan bunga-bunga yang harum baunya.,
55,13,فَبِأَيِّ ءَالَآءِ رَبِّكُمَا تُكَذِّبَانِ,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,
55,14,خَلَقَ ٱلۡإِنسَٰنَ مِن صَلۡصَٰلٖ كَٱلۡفَخَّارِ,"Dia menciptakan manusia dari tanah kering seperti tembikar,",
55,15,وَخَلَقَ ٱلۡجَآنَّ مِن مَّارِجٖ مِّن نَّارٖ,dan Dia menciptakan jin dari nyala api.,
55,16,فَبِأَيِّ ءَالَآءِ رَبِّكُمَا تُكَذِّبَانِ,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,
55,17,رَبُّ ٱلۡمَشۡرِقَيۡنِ وَرَبُّ ٱلۡمَغۡرِبَيۡنِ,Tuhan yang memelihara kedua tempat terbit matahari dan Tuhan yang memelihara kedua tempat terbenamnya1443.,"1443.  ""Dua tempat terbit matahari dan dua tempat terbenamnya"" ialah tempat terbit dan terbenam matahari di waktu musim panas dan di musim dingin "
55,18,فَبِأَيِّ ءَالَآءِ رَبِّكُمَا تُكَذِّبَانِ,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,
55,19,مَرَجَ ٱلۡبَحۡرَيۡنِ يَلۡتَقِيَانِ,"Dia membiarkan dua lautan mengalir yang keduanya kemudian bertemu,",
55,20,بَيۡنَهُمَا بَرۡزَخٞ لَّا يَبۡغِيَانِ,antara keduanya ada batas yang tidak dilampaui oleh masing-masing1444.,"1444.  Di antara ahli tafsir ada yang berpendapat bahwa ""Lā yabgiyān"" maksudnya ""masing-masingnya tidak menghendaki"".  Dengan demikian maksud ayat 19-20 ialah bahwa ada dua laut yang kedua-duanya tercerai karena dibatasi oleh tanah genting, tetapi tanah genting itu tidaklah dikehendaki (tidak diperlukan), maka pada akhirnya tanah genting itu dibuang (digali untuk keperluan lalu lintas), maka bertemulah dua lautan itu, seperti Terusan Suez dan Terusan Panama."
55,21,فَبِأَيِّ ءَالَآءِ رَبِّكُمَا تُكَذِّبَانِ,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,
55,22,يَخۡرُجُ مِنۡهُمَا ٱللُّؤۡلُؤُ وَٱلۡمَرۡجَانُ,Dari keduanya keluar mutiara dan merjan.,
55,23,فَبِأَيِّ ءَالَآءِ رَبِّكُمَا تُكَذِّبَانِ,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,
55,24,وَلَهُ ٱلۡجَوَارِ ٱلۡمُنشَـَٔاتُ فِي ٱلۡبَحۡرِ كَٱلۡأَعۡلَٰمِ,Dan kepunyaan-Nya-lah bahtera-bahtera yang tinggi layarnya di lautan laksana gunung-gunung.,
55,25,فَبِأَيِّ ءَالَآءِ رَبِّكُمَا تُكَذِّبَانِ,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,
55,26,كُلُّ مَنۡ عَلَيۡهَا فَانٖ,Semua yang ada di bumi itu akan binasa.,
55,27,وَيَبۡقَىٰ وَجۡهُ رَبِّكَ ذُو ٱلۡجَلَٰلِ وَٱلۡإِكۡرَامِ,Dan tetap kekal Wajah Tuhan-mu yang mempunyai kebesaran dan kemuliaan.,
55,28,فَبِأَيِّ ءَالَآءِ رَبِّكُمَا تُكَذِّبَانِ,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,
55,29,يَسۡـَٔلُهُۥ مَن فِي ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِۚ كُلَّ يَوۡمٍ هُوَ فِي شَأۡنٖ,Semua yang ada di langit dan bumi selalu meminta kepada-Nya.  Setiap waktu Dia dalam kesibukan1445.,"1445.  Maksudnya Allah Subḥānahu wa Ta‘ālā senantiasa dalam keadaan menciptakan menghidupkan, mematikan, memelihara, memberi rezeki, dan lain-lain. "
55,30,فَبِأَيِّ ءَالَآءِ رَبِّكُمَا تُكَذِّبَانِ,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,
55,31,سَنَفۡرُغُ لَكُمۡ أَيُّهَ ٱلثَّقَلَانِ,"Kami akan memperhatikan sepenuhnya kepadamu, hai manusia dan jin.",
55,32,فَبِأَيِّ ءَالَآءِ رَبِّكُمَا تُكَذِّبَانِ,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,
