surah,ayah,arabic_text,translation,footnotes
69,1,ٱلۡحَآقَّةُ,"Hari kiamat1502,","1502.  ""Al-ῌāqqah"" menurut bahasa berarti ""yang pasti terjadi"", hari kiamat dinamai Al-ῌāqqah karena dia pasti terjadi. "
69,2,مَا ٱلۡحَآقَّةُ,apakah hari kiamat itu?,
69,3,وَمَآ أَدۡرَىٰكَ مَا ٱلۡحَآقَّةُ,Dan tahukah kamu apakah hari kiamat itu?,
69,4,كَذَّبَتۡ ثَمُودُ وَعَادُۢ بِٱلۡقَارِعَةِ,Kaum Ṡamūd dan ʻĀd telah mendustakan hari kiamat1503.,"1503.  ""Al-Qāri‘ah"" menurut bahasa berarti ""yang menggentarkan hati"", Hari Kiamat dinamakan Al-Qāri‘ah karena dia menggetarkan hati. "
69,5,فَأَمَّا ثَمُودُ فَأُهۡلِكُواْ بِٱلطَّاغِيَةِ,"Adapun kaum Ṡamūd, maka mereka telah dibinasakan dengan kejadian yang luar biasa1504.","1504.  Yang dimaksud dengan ""kejadian luar biasa itu"" ialah petir yang amat keras yang menyebabkan suara yang mengguntur yang dapat menghancurkan. "
69,6,وَأَمَّا عَادٞ فَأُهۡلِكُواْ بِرِيحٖ صَرۡصَرٍ عَاتِيَةٖ,"Adapun kaum ʻĀd maka mereka telah dibinasakan dengan angin yang sangat dingin lagi amat kencang,",
69,7,سَخَّرَهَا عَلَيۡهِمۡ سَبۡعَ لَيَالٖ وَثَمَٰنِيَةَ أَيَّامٍ حُسُومٗاۖ فَتَرَى ٱلۡقَوۡمَ فِيهَا صَرۡعَىٰ كَأَنَّهُمۡ أَعۡجَازُ نَخۡلٍ خَاوِيَةٖ,yang Allah menimpakan angin itu kepada mereka selama tujuh malam dan delapan hari terus menerus; maka kamu lihat kaum ʻĀd pada waktu itu mati bergelimpangan seakan-akan mereka tunggul-tunggul pohon kurma yang telah kosong (lapuk).,
69,8,فَهَلۡ تَرَىٰ لَهُم مِّنۢ بَاقِيَةٖ,Maka kamu tidak melihat seorang pun yang tinggal di antara mereka1505.,1505.  Maksudnya mereka habis dihancurkan sama sekali dan tidak punya keturunan. 
69,9,وَجَآءَ فِرۡعَوۡنُ وَمَن قَبۡلَهُۥ وَٱلۡمُؤۡتَفِكَٰتُ بِٱلۡخَاطِئَةِ,Dan telah datang Firʻawn dan orang-orang yang sebelumnya dan (penduduk) negeri-negeri yang dijungkir balikkan karena kesalahan yang besar1506.,"1506.  Maksudnya umat-umat dahulu yang mengingkari nabi-nabi, seperti kaum Ṣālīḥ ‘Alaihissalām, kaum Syuʻayb ‘Alaihissalām, dan lain-lain.  Dan negeri-negeri yang dijungkir balikkan ialah negeri-negeri kaum Lūṭ ‘Alaihissalām.  Sedang kesalahan yang dilakukan mereka ialah mendustakan para rasul. "
69,10,فَعَصَوۡاْ رَسُولَ رَبِّهِمۡ فَأَخَذَهُمۡ أَخۡذَةٗ رَّابِيَةً,"Maka (masing-masing) mereka mendurhakai rasul Tuhan mereka, lalu Allah menyiksa mereka dengan siksaan yang sangat keras.",
69,11,إِنَّا لَمَّا طَغَا ٱلۡمَآءُ حَمَلۡنَٰكُمۡ فِي ٱلۡجَارِيَةِ,"Sesungguhnya Kami, tatkala air telah naik (sampai ke gunung) Kami bawa (nenek moyang) kamu ke dalam bahtera1507,","1507.  Yang dibawa dalam bahtera Nabi Nūḥ ‘Alaihissalām untuk diselamatkan ialah keluarga Nabi Nūḥ ‘Alaihissalām dan orang­orang yang beriman, selain anaknya yang durhaka. "
69,12,لِنَجۡعَلَهَا لَكُمۡ تَذۡكِرَةٗ وَتَعِيَهَآ أُذُنٞ وَٰعِيَةٞ,agar Kami jadikan peristiwa itu peringatan bagi kamu dan agar diperhatikan oleh telinga yang mau mendengar.,
69,13,فَإِذَا نُفِخَ فِي ٱلصُّورِ نَفۡخَةٞ وَٰحِدَةٞ,"Maka apabila sangkakala ditiup sekali tiup1508,",1508.  Maksudnya ialah tiupan yang pertama yang pada waktu itu alam semesta menjadi hancur. 
69,14,وَحُمِلَتِ ٱلۡأَرۡضُ وَٱلۡجِبَالُ فَدُكَّتَا دَكَّةٗ وَٰحِدَةٗ,"dan diangkatlah bumi dan gunung-gunung, lalu dibenturkan keduanya sekali bentur.",
69,15,فَيَوۡمَئِذٖ وَقَعَتِ ٱلۡوَاقِعَةُ,"Maka pada hari itu terjadilah hari kiamat,",
69,16,وَٱنشَقَّتِ ٱلسَّمَآءُ فَهِيَ يَوۡمَئِذٖ وَاهِيَةٞ,"dan terbelahlah langit, karena pada hari itu langit menjadi lemah.",
69,17,وَٱلۡمَلَكُ عَلَىٰٓ أَرۡجَآئِهَاۚ وَيَحۡمِلُ عَرۡشَ رَبِّكَ فَوۡقَهُمۡ يَوۡمَئِذٖ ثَمَٰنِيَةٞ,Dan malaikat-malaikat berada di penjuru-penjuru langit.  Dan pada hari itu delapan orang malaikat menjunjung arasy Tuhan-mu di atas (kepala) mereka.,
69,18,يَوۡمَئِذٖ تُعۡرَضُونَ لَا تَخۡفَىٰ مِنكُمۡ خَافِيَةٞ,"Pada hari itu kamu dihadapkan (kepada Tuhan-mu), tiada sesuatu pun dari keadaanmu yang tersembunyi (bagi Allah).",
69,19,فَأَمَّا مَنۡ أُوتِيَ كِتَٰبَهُۥ بِيَمِينِهِۦ فَيَقُولُ هَآؤُمُ ٱقۡرَءُواْ كِتَٰبِيَهۡ,"Adapun orang-orang yang diberikan kepadanya kitabnya1509 dari sebelah kanannya, maka dia berkata, ""Ambillah, bacalah kitabku (ini)"".",1509.  Maksudnya catatan amalan perbuatannya. 
69,20,إِنِّي ظَنَنتُ أَنِّي مُلَٰقٍ حِسَابِيَهۡ,Sesungguhnya aku yakin bahwa sesungguhnya aku akan menemui hisab terhadap diriku.,
69,21,فَهُوَ فِي عِيشَةٖ رَّاضِيَةٖ,"Maka orang itu berada dalam kehidupan yang diridai,",
69,22,فِي جَنَّةٍ عَالِيَةٖ,"dalam surga yang tinggi,",
69,23,قُطُوفُهَا دَانِيَةٞ,"buah-buahannya dekat,",
69,24,كُلُواْ وَٱشۡرَبُواْ هَنِيٓـَٔۢا بِمَآ أَسۡلَفۡتُمۡ فِي ٱلۡأَيَّامِ ٱلۡخَالِيَةِ,"(kepada mereka dikatakan), ""Makan dan minumlah dengan sedap disebabkan amal yang telah kamu kerjakan pada hari-hari yang telah lalu"".",
