surah,ayah,arabic_text,translation,footnotes
92,1,وَٱلَّيۡلِ إِذَا يَغۡشَىٰ,"Demi malam apabila menutupi (cahaya siang),",
92,2,وَٱلنَّهَارِ إِذَا تَجَلَّىٰ,"dan siang apabila terang benderang,",
92,3,وَمَا خَلَقَ ٱلذَّكَرَ وَٱلۡأُنثَىٰٓ,"dan penciptaan laki-laki dan perempuan,",
92,4,إِنَّ سَعۡيَكُمۡ لَشَتَّىٰ,sesungguhnya usaha kamu memang berbeda-beda.,
92,5,فَأَمَّا مَنۡ أَعۡطَىٰ وَٱتَّقَىٰ,"Adapun orang yang memberikan (hartanya di jalan Allah) dan bertakwa,",
92,6,وَصَدَّقَ بِٱلۡحُسۡنَىٰ,"dan membenarkan adanya pahala yang terbaik (surga),",
92,7,فَسَنُيَسِّرُهُۥ لِلۡيُسۡرَىٰ,maka Kami kelak akan menyiapkan baginya jalan yang mudah.,
92,8,وَأَمَّا مَنۢ بَخِلَ وَٱسۡتَغۡنَىٰ,"Dan adapun orang-orang yang bakhil dan merasa dirinya cukup1581,","1581.  Yang dimaksud dengan ""merasa dirinya cukup"" ialah tidak memerlukan lagi pertolongan Allah Subḥānahu wa Ta‘ālā dan tidak bertakwa kepada-Nya. "
92,9,وَكَذَّبَ بِٱلۡحُسۡنَىٰ,"serta mendustakan pahala terbaik,",
92,10,فَسَنُيَسِّرُهُۥ لِلۡعُسۡرَىٰ,maka kelak Kami akan menyiapkan baginya (jalan) yang sukar.,
92,11,وَمَا يُغۡنِي عَنۡهُ مَالُهُۥٓ إِذَا تَرَدَّىٰٓ,Dan hartanya tidak bermanfaat baginya apabila ia telah binasa.,
92,12,إِنَّ عَلَيۡنَا لَلۡهُدَىٰ,"Sesungguhnya kewajiban Kami-lah memberi petunjuk,",
92,13,وَإِنَّ لَنَا لَلۡأٓخِرَةَ وَٱلۡأُولَىٰ,dan sesungguhnya kepunyaan Kami-lah akhirat dan dunia.,
92,14,فَأَنذَرۡتُكُمۡ نَارٗا تَلَظَّىٰ,"Maka, kami memperingatkan kamu dengan neraka yang menyala-nyala.",
92,15,لَا يَصۡلَىٰهَآ إِلَّا ٱلۡأَشۡقَى,"Tidak ada yang masuk ke dalamnya kecuali orang yang paling celaka,",
92,16,ٱلَّذِي كَذَّبَ وَتَوَلَّىٰ,yang mendustakan (kebenaran) dan berpaling (dari iman).,
92,17,وَسَيُجَنَّبُهَا ٱلۡأَتۡقَى,"Dan kelak akan dijauhkan orang yang paling takwa dari neraka itu,",
92,18,ٱلَّذِي يُؤۡتِي مَالَهُۥ يَتَزَكَّىٰ,"yang menafkahkan hartanya (di jalan Allah) untuk membersihkannya,",
92,19,وَمَا لِأَحَدٍ عِندَهُۥ مِن نِّعۡمَةٖ تُجۡزَىٰٓ,"padahal tidak ada seseorang pun memberikan suatu nikmat kepadanya yang harus dibalasnya,",
92,20,إِلَّا ٱبۡتِغَآءَ وَجۡهِ رَبِّهِ ٱلۡأَعۡلَىٰ,tetapi (dia memberikan itu semata-mata) karena mencari keridaan Tuhan-nya yang Maha Tinggi.,
92,21,وَلَسَوۡفَ يَرۡضَىٰ,Dan kelak dia benar-benar mendapat kepuasan.,
