surah,ayah,arabic_text,translation,footnotes
38,1,صٓۚ وَٱلۡقُرۡءَانِ ذِي ٱلذِّكۡرِ,"Ṣād, demi Al-Qur`ān yang mempunyai keagungan.",
38,2,بَلِ ٱلَّذِينَ كَفَرُواْ فِي عِزَّةٖ وَشِقَاقٖ,"Sebenarnya, orang-orang kafir itu (berada) dalam kesombongan dan permusuhan yang sengit.",
38,3,كَمۡ أَهۡلَكۡنَا مِن قَبۡلِهِم مِّن قَرۡنٖ فَنَادَواْ وَّلَاتَ حِينَ مَنَاصٖ,"Betapa banyaknya umat sebelum mereka yang telah Kami binasakan, lalu mereka meminta tolong padahal (waktu itu) bukanlah saat untuk lari melepaskan diri.",
38,4,وَعَجِبُوٓاْ أَن جَآءَهُم مُّنذِرٞ مِّنۡهُمۡۖ وَقَالَ ٱلۡكَٰفِرُونَ هَٰذَا سَٰحِرٞ كَذَّابٌ,"Dan mereka heran karena mereka kedatangan seorang pemberi peringatan (rasul) dari kalangan mereka dan orang-orang kafir berkata, ""Ini adalah seorang ahli sihir yang banyak berdusta"".",
38,5,أَجَعَلَ ٱلۡأٓلِهَةَ إِلَٰهٗا وَٰحِدًاۖ إِنَّ هَٰذَا لَشَيۡءٌ عُجَابٞ,Mengapa ia menjadikan tuhan-tuhan itu Tuhan Yang Satu saja? Sesungguhnya ini benar-benar suatu hal yang sangat mengherankan.,
38,6,وَٱنطَلَقَ ٱلۡمَلَأُ مِنۡهُمۡ أَنِ ٱمۡشُواْ وَٱصۡبِرُواْ عَلَىٰٓ ءَالِهَتِكُمۡۖ إِنَّ هَٰذَا لَشَيۡءٞ يُرَادُ,"Dan pergilah pemimpin-pemimpin mereka (seraya berkata), ""Pergilah kamu dan tetaplah (menyembah) tuhan-Tuhan-mu; sesungguhnya ini benar-benar suatu hal yang dikehendaki 1297.","1297.  Maksudnya, menurut orang-orang kafir bahwa menyembah tuhan-tuhan itulah yang sebenarnya dikehendaki oleh Allah Subḥānahu wa Ta‘ālā. "
38,7,مَا سَمِعۡنَا بِهَٰذَا فِي ٱلۡمِلَّةِ ٱلۡأٓخِرَةِ إِنۡ هَٰذَآ إِلَّا ٱخۡتِلَٰقٌ,"Kami tidak pernah mendengar hal ini dalam agama yang terakhir 1298; ini (mengesakan Allah) tidak lain hanyalah (dusta) yang diada-adakan,","1298.  Maksudnya ""agama yang terakhir"" oleh orang-orang kafir Quraisy ialah agama Nasrani yang menigakan Tuhan. "
38,8,أَءُنزِلَ عَلَيۡهِ ٱلذِّكۡرُ مِنۢ بَيۡنِنَاۚ بَلۡ هُمۡ فِي شَكّٖ مِّن ذِكۡرِيۚ بَل لَّمَّا يَذُوقُواْ عَذَابِ,"mengapa Al-Qur`ān itu diturunkan kepadanya di antara kita?"" Sebenarnya, mereka ragu-ragu terhadap Al-Qur`ān-Ku dan sebenarnya mereka belum merasakan azab-Ku.",
38,9,أَمۡ عِندَهُمۡ خَزَآئِنُ رَحۡمَةِ رَبِّكَ ٱلۡعَزِيزِ ٱلۡوَهَّابِ,Atau apakah mereka itu mempunyai perbendaharaan rahmat Tuhanmu Yang Maha Perkasa lagi Maha Pemberi?,
38,10,أَمۡ لَهُم مُّلۡكُ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ وَمَا بَيۡنَهُمَاۖ فَلۡيَرۡتَقُواْ فِي ٱلۡأَسۡبَٰبِ,"Atau apakah bagi mereka kerajaan langit dan bumi dan yang ada di antara keduanya? (Jika ada), maka hendaklah mereka menaiki tangga-tangga (ke langit).",
38,11,جُندٞ مَّا هُنَالِكَ مَهۡزُومٞ مِّنَ ٱلۡأَحۡزَابِ,Suatu tentara yang besar yang berada di sana dari golongan-golongan yang berserikat pasti akan dikalahkan 1299.,"1299.  Ayat ini menceritakan peperangan Khandaq saat terdapat tentara yang terdiri atas beberapa golongan, yaitu golongan kaum musyrikin, Yahudi, dan beberapa kabilah Arab yang menyerang kaum muslimin di Madinah.  Peperangan ini berakhir dengan kocar-kacirnya tentara mereka.  Sebagian ahli tafsir mengatakan bahwa yang dimaksud di sini ialah peperangan Badar. "
38,12,كَذَّبَتۡ قَبۡلَهُمۡ قَوۡمُ نُوحٖ وَعَادٞ وَفِرۡعَوۡنُ ذُو ٱلۡأَوۡتَادِ,"Telah mendustakan (rasul-rasul pula) sebelum mereka itu kaum Nūḥ, ‘Ād, Firʻawn  yang mempunyai tentara yang banyak,",
38,13,وَثَمُودُ وَقَوۡمُ لُوطٖ وَأَصۡحَٰبُ لۡـَٔيۡكَةِۚ أُوْلَٰٓئِكَ ٱلۡأَحۡزَابُ,"dan Ṡamūd, kaum Lūṭ, dan penduduk Aikah 1300.  Mereka itulah golongan-golongan yang bersekutu (menentang rasul-rasul).",1300.  Lihat catatan kaki nomor 1089. 
38,14,إِن كُلٌّ إِلَّا كَذَّبَ ٱلرُّسُلَ فَحَقَّ عِقَابِ,"Semua mereka itu tidak lain hanyalah mendustakan rasul-rasul, maka pastilah (bagi mereka) azab-Ku.",
38,15,وَمَا يَنظُرُ هَٰٓؤُلَآءِ إِلَّا صَيۡحَةٗ وَٰحِدَةٗ مَّا لَهَا مِن فَوَاقٖ,"Tidaklah yang mereka tunggu, melainkan hanya satu teriakan saja yang tidak ada baginya saat berselang 1301.",1301.  Satu teriakan itu ialah untuk tanda hari Kiamat dan teriakan ini amat keras dan cepat. 
38,16,وَقَالُواْ رَبَّنَا عَجِّل لَّنَا قِطَّنَا قَبۡلَ يَوۡمِ ٱلۡحِسَابِ,"Dan mereka berkata, ""Ya Tuhan kami cepatkanlah untuk kami azab yang diperuntukkan bagi kami sebelum hari berhisab"".",
