surah,ayah,arabic_text,translation,footnotes
93,1,وَٱلضُّحَىٰ,"Demi waktu matahari sepenggalahan naik,",
93,2,وَٱلَّيۡلِ إِذَا سَجَىٰ,"dan demi malam apabila telah sunyi,",
93,3,مَا وَدَّعَكَ رَبُّكَ وَمَا قَلَىٰ,"Tuhan-mu tiada meninggalkan kamu dan tiada (pula) benci kepadamu1582,","1582.  Maksudnya ketika turunnya wahyu kepada Nabi Muhammad Ṣallallāhu ʻAlaihi wa Sallam terhenti untuk sementara waktu orang-orang musyrik berkata, ""Tuhan-nya (Muhammad Ṣallallāhu ʻAlaihi wa Sallam) telah meninggalkannya dan benci kepadanya"".  Maka turunlah ayat ini untuk membantah perkataan orang-orang musyrik itu. "
93,4,وَلَلۡأٓخِرَةُ خَيۡرٞ لَّكَ مِنَ ٱلۡأُولَىٰ,dan sesungguhnya akhir itu lebih baik bagimu dari permulaan1583.,"1583.  Maksudnya ialah bahwa akhir perjuangan Nabi Muhammad Ṣallallāhu ʻAlaihi wa Sallam itu akan menjumpai kemenangan-kemenangan, sedang permulaannya penuh dengan kesulitan-kesulitan.  Ada pula sebagian ahli tafsir yang mengartikan akhirāh dengan ""kehidupan akhirat"" beserta segala kesenangannya dan ūlā dengan arti ""kehidupan dunia "". "
93,5,وَلَسَوۡفَ يُعۡطِيكَ رَبُّكَ فَتَرۡضَىٰٓ,"Dan kelak Tuhan-mu pasti memberikan karunia-Nya kepadamu, lalu (hati) kamu menjadi puas.",
93,6,أَلَمۡ يَجِدۡكَ يَتِيمٗا فَـَٔاوَىٰ,"Bukankah Dia mendapatimu sebagai seorang yatim, lalu Dia melindungimu.",
93,7,وَوَجَدَكَ ضَآلّٗا فَهَدَىٰ,"Dan Dia mendapatimu sebagai seorang yang bingung1584, lalu Dia memberikan petunjuk.","1584.  Yang dimaksud dengan ""bingung"" di sini ialah kebingungan untuk mendapatkan kebenaran yang tidak bisa dicapai oleh akal, lalu Allah Subḥānahu wa Ta‘ālā menurunkan wahyu kepada Muhammad Ṣallallāhu ʻAlaihi wa Sallam. "
93,8,وَوَجَدَكَ عَآئِلٗا فَأَغۡنَىٰ,"Dan Dia mendapatimu sebagai seorang yang kekurangan, lalu Dia memberikan kecukupan.",
93,9,فَأَمَّا ٱلۡيَتِيمَ فَلَا تَقۡهَرۡ,"Adapun terhadap anak yatim, maka janganlah kamu berlaku sewenang-wenang.",
93,10,وَأَمَّا ٱلسَّآئِلَ فَلَا تَنۡهَرۡ,"Dan terhadap orang yang minta-minta, janganlah kamu menghardiknya.",
93,11,وَأَمَّا بِنِعۡمَةِ رَبِّكَ فَحَدِّثۡ,"Dan terhadap nikmat Tuhan-mu, maka hendaklah kamu menyebut-nyebutnya (dengan bersyukur).",
