surah,ayah,arabic_text,translation,footnotes
79,1,وَٱلنَّٰزِعَٰتِ غَرۡقٗا,"Demi (malaikat-malaikat) yang mencabut (nyawa) dengan keras,",
79,2,وَٱلنَّٰشِطَٰتِ نَشۡطٗا,"dan (malaikat-malaikat) yang mencabut (nyawa) dengan lemah-lembut,",
79,3,وَٱلسَّٰبِحَٰتِ سَبۡحٗا,"dan (malaikat-malaikat) yang turun dari langit dengan cepat,",
79,4,فَٱلسَّٰبِقَٰتِ سَبۡقٗا,"dan (malaikat-malaikat) yang mendahului dengan kencang,",
79,5,فَٱلۡمُدَبِّرَٰتِ أَمۡرٗا,dan (malaikat-malaikat) yang mengatur urusan (dunia).1551,"1551.  Dalam ayat 1-5 Allah Subḥānahu wa Ta‘ālā bersumpah dengan malaikat-malaikat yang bermacam-macam sifat dan urusannya bahwa manusia akan dibangkitkan pada hari kiamat.  Sebagian ahli tafsir berpendapat bahwa dalam ayat-ayat ini, kecuali ayat 5, Allah Subḥānahu wa Ta‘ālā bersumpah dengan bintang-bintang. "
79,6,يَوۡمَ تَرۡجُفُ ٱلرَّاجِفَةُ,"(Sesungguhnya kamu akan dibangkitkan) pada hari ketika tiupan pertama mengguncangkan alam,",
79,7,تَتۡبَعُهَا ٱلرَّادِفَةُ,tiupan pertama itu diiringi oleh tiupan kedua.,
79,8,قُلُوبٞ يَوۡمَئِذٖ وَاجِفَةٌ,"Hati manusia pada waktu itu sangat takut,",
79,9,أَبۡصَٰرُهَا خَٰشِعَةٞ,pandangannya tunduk.,
79,10,يَقُولُونَ أَءِنَّا لَمَرۡدُودُونَ فِي ٱلۡحَافِرَةِ,"(Orang-orang kafir) berkata, ""Apakah sesungguhnya kami benar-benar dikembalikan kepada kehidupan semula1552?","1552.  Setelah orang-orang kafir mendengar adanya hari kebangkitan sesudah mati, mereka merasa heran dan mengejek sebab menurut keyakinan mereka tidak ada hari kebangkitan itu.  Itulah sebabnya mereka bertanya demikian itu. "
79,11,أَءِذَا كُنَّا عِظَٰمٗا نَّخِرَةٗ,"Apakah (akan dibangkitkan juga) apabila kami telah menjadi tulang belulang yang hancur lumat?""",
79,12,قَالُواْ تِلۡكَ إِذٗا كَرَّةٌ خَاسِرَةٞ,"Mereka berkata, ""Kalau demikian, itu adalah suatu pengembalian yang merugikan"".",
79,13,فَإِنَّمَا هِيَ زَجۡرَةٞ وَٰحِدَةٞ,"Sesungguhnya pengembalian itu hanyalah satu kali tiupan saja,",
79,14,فَإِذَا هُم بِٱلسَّاهِرَةِ,maka dengan serta merta mereka hidup kembali di permukaan bumi.,
79,15,هَلۡ أَتَىٰكَ حَدِيثُ مُوسَىٰٓ,Sudahkah sampai kepadamu (ya Muhammad) kisah Musa.,
79,16,إِذۡ نَادَىٰهُ رَبُّهُۥ بِٱلۡوَادِ ٱلۡمُقَدَّسِ طُوًى,Tatkala Tuhan-nya memanggilnya di lembah suci ialah Lembah Ṭuwā;,
79,17,ٱذۡهَبۡ إِلَىٰ فِرۡعَوۡنَ إِنَّهُۥ طَغَىٰ,"""Pergilah kamu kepada Firʻawn , sesungguhnya dia telah melampaui batas,",
79,18,فَقُلۡ هَل لَّكَ إِلَىٰٓ أَن تَزَكَّىٰ,"dan katakanlah (kepada Firʻawn), ""Adakah keinginan bagimu untuk membersihkan diri (dari kesesatan)"".",
79,19,وَأَهۡدِيَكَ إِلَىٰ رَبِّكَ فَتَخۡشَىٰ,"Dan kamu akan kupimpin ke jalan Tuhan-mu agar supaya kamu takut kepada-Nya?""",
79,20,فَأَرَىٰهُ ٱلۡأٓيَةَ ٱلۡكُبۡرَىٰ,Lalu Musa memperlihatkan kepadanya mukjizat yang besar.,
79,21,فَكَذَّبَ وَعَصَىٰ,Tetapi Firʻawn mendustakan dan mendurhakai.,
79,22,ثُمَّ أَدۡبَرَ يَسۡعَىٰ,Kemudian dia berpaling seraya berusaha menantang (Musa).,
79,23,فَحَشَرَ فَنَادَىٰ,Maka dia mengumpulkan (pembesar-pembesarnya) lalu berseru memanggil kaumnya.,
79,24,فَقَالَ أَنَا۠ رَبُّكُمُ ٱلۡأَعۡلَىٰ,"(Seraya) berkata, ""Akulah tuhanmu yang paling tinggi"".",
79,25,فَأَخَذَهُ ٱللَّهُ نَكَالَ ٱلۡأٓخِرَةِ وَٱلۡأُولَىٰٓ,Maka Allah mengazabnya dengan azab di akhirat dan azab di dunia.,
79,26,إِنَّ فِي ذَٰلِكَ لَعِبۡرَةٗ لِّمَن يَخۡشَىٰٓ,Sesungguhnya pada yang demikian itu terdapat pelajaran bagi orang yang takut (kepada Tuhan-nya).,
79,27,ءَأَنتُمۡ أَشَدُّ خَلۡقًا أَمِ ٱلسَّمَآءُۚ بَنَىٰهَا,"Apakah kamu yang lebih sulit penciptaanya ataukah langit? Allah telah membangunnya,",
79,28,رَفَعَ سَمۡكَهَا فَسَوَّىٰهَا,"Dia meninggikan bangunannya lalu menyempurnakannya,",
79,29,وَأَغۡطَشَ لَيۡلَهَا وَأَخۡرَجَ ضُحَىٰهَا,"dan Dia menjadikan malamnya gelap gulita, dan menjadikan siangnya terang benderang.",
79,30,وَٱلۡأَرۡضَ بَعۡدَ ذَٰلِكَ دَحَىٰهَآ,Dan bumi sesudah itu dihamparkan-Nya.,
79,31,أَخۡرَجَ مِنۡهَا مَآءَهَا وَمَرۡعَىٰهَا,"Ia memancarkan daripadanya mata airnya, dan (menumbuhkan) tumbuh-tumbuhannya.",
79,32,وَٱلۡجِبَالَ أَرۡسَىٰهَا,"Dan gunung-gunung dipancangkan-Nya dengan teguh,",
79,33,مَتَٰعٗا لَّكُمۡ وَلِأَنۡعَٰمِكُمۡ,(semua itu) untuk kesenanganmu dan untuk binatang-binatang ternakmu.,
79,34,فَإِذَا جَآءَتِ ٱلطَّآمَّةُ ٱلۡكُبۡرَىٰ,Maka apabila malapetaka yang sangat besar (hari kiamat) telah datang.,
79,35,يَوۡمَ يَتَذَكَّرُ ٱلۡإِنسَٰنُ مَا سَعَىٰ,"Pada hari (ketika) manusia teringat akan apa yang telah dikerjakannya,",
79,36,وَبُرِّزَتِ ٱلۡجَحِيمُ لِمَن يَرَىٰ,dan diperlihatkan neraka dengan jelas kepada setiap orang yang melihat.,
79,37,فَأَمَّا مَن طَغَىٰ,"Adapun orang yang melampaui batas,",
79,38,وَءَاثَرَ ٱلۡحَيَوٰةَ ٱلدُّنۡيَا,"dan lebih mengutamakan kehidupan dunia,",
79,39,فَإِنَّ ٱلۡجَحِيمَ هِيَ ٱلۡمَأۡوَىٰ,maka sesungguhnya nerakalah tempat tinggal(nya).,
79,40,وَأَمَّا مَنۡ خَافَ مَقَامَ رَبِّهِۦ وَنَهَى ٱلنَّفۡسَ عَنِ ٱلۡهَوَىٰ,"Dan adapun orang-orang yang takut kepada kebesaran Tuhan-nya dan menahan diri dari keinginan hawa nafsunya,",
79,41,فَإِنَّ ٱلۡجَنَّةَ هِيَ ٱلۡمَأۡوَىٰ,maka sesungguhnya surgalah tempat tinggal(nya).,
79,42,يَسۡـَٔلُونَكَ عَنِ ٱلسَّاعَةِ أَيَّانَ مُرۡسَىٰهَا,"(Orang-orang kafir) bertanya kepadamu (Muhammad) tentang hari berbangkit, kapankah terjadinya1553?",1553.  Kata-kata ini mereka ucapkan adalah sebagai ejekan saja bukan karena mereka percaya akan hari berbangkit. 
79,43,فِيمَ أَنتَ مِن ذِكۡرَىٰهَآ,Siapakah kamu (sehingga) dapat menyebutkan (waktunya)?,
79,44,إِلَىٰ رَبِّكَ مُنتَهَىٰهَآ,Kepada Tuhan-mulah dikembalikan kesudahannya (ketentuan waktunya).,
79,45,إِنَّمَآ أَنتَ مُنذِرُ مَن يَخۡشَىٰهَا,Kamu hanyalah pemberi peringatan bagi siapa yang takut kepadanya (hari berbangkit).,
79,46,كَأَنَّهُمۡ يَوۡمَ يَرَوۡنَهَا لَمۡ يَلۡبَثُوٓاْ إِلَّا عَشِيَّةً أَوۡ ضُحَىٰهَا,"Pada hari mereka melihat hari berbangkit itu, mereka merasa seakan-akan tidak tinggal (di dunia) melainkan (sebentar saja) di waktu sore atau pagi hari1554.","1554.  Karena hebatnya suasana hari berbangkit itu, mereka merasa bahwa hidup di dunia adalah sebentar saja. "
