surah,ayah,arabic_text,translation,footnotes
53,1,وَٱلنَّجۡمِ إِذَا هَوَىٰ,"Demi bintang ketika terbenam,",
53,2,مَا ضَلَّ صَاحِبُكُمۡ وَمَا غَوَىٰ,"kawanmu (Muhammad) tidak sesat dan tidak pula keliru,",
53,3,وَمَا يَنطِقُ عَنِ ٱلۡهَوَىٰٓ,dan tiadalah yang diucapkannya itu (Al-Qur`ān) menurut kemauan hawa nafsunya.,
53,4,إِنۡ هُوَ إِلَّا وَحۡيٞ يُوحَىٰ,"Ucapannya itu tiada lain hanyalah wahyu yang diwahyukan (kepadanya),",
53,5,عَلَّمَهُۥ شَدِيدُ ٱلۡقُوَىٰ,"yang diajarkan kepadanya oleh (Jibril) yang sangat kuat,",
53,6,ذُو مِرَّةٖ فَٱسۡتَوَىٰ,"yang mempunyai akal yang cerdas; dan (Jibril itu) menampakkan diri dengan rupa yang asli,",
53,7,وَهُوَ بِٱلۡأُفُقِ ٱلۡأَعۡلَىٰ,sedang dia berada di ufuk yang tinggi.,
53,8,ثُمَّ دَنَا فَتَدَلَّىٰ,"Kemudian dia mendekat, lalu bertambah dekat lagi,",
53,9,فَكَانَ قَابَ قَوۡسَيۡنِ أَوۡ أَدۡنَىٰ,maka jadilah dia dekat (pada Muhammad sejarak) dua ujung busur panah atau lebih dekat (lagi).,
53,10,فَأَوۡحَىٰٓ إِلَىٰ عَبۡدِهِۦ مَآ أَوۡحَىٰ,Lalu dia menyampaikan kepada hamba-Nya (Muhammad) apa yang telah Allah wahyukan.,
53,11,مَا كَذَبَ ٱلۡفُؤَادُ مَا رَأَىٰٓ,Hatinya tidak mendustakan apa yang telah dilihatnya1430.,1430.  Ayat 4-11 menggambarkan peristiwa turunnya wahyu yang pertama di Gua ῌirā`. 
53,12,أَفَتُمَٰرُونَهُۥ عَلَىٰ مَا يَرَىٰ,Maka apakah kamu (musyrikin Mekah) hendak membantahnya tentang apa yang telah dilihatnya?,
53,13,وَلَقَدۡ رَءَاهُ نَزۡلَةً أُخۡرَىٰ,"Dan sesungguhnya Muhammad telah melihat Jibril itu (dalam rupanya yang asli) pada waktu yang lain,",
53,14,عِندَ سِدۡرَةِ ٱلۡمُنتَهَىٰ,(yaitu) di Sidratul Muntaha1431.,"1431.  Sidratul Muntaha yaitu tempat yang paling tinggi di atas langit yang ke 7, yang telah dikunjungi Nabi Muhammad Ṣallallāhu ʻAlaihi wa Sallam ketika Mikraj. "
53,15,عِندَهَا جَنَّةُ ٱلۡمَأۡوَىٰٓ,"Di dekatnya ada surga tempat tinggal,",
53,16,إِذۡ يَغۡشَى ٱلسِّدۡرَةَ مَا يَغۡشَىٰ,(Muhammad melihat Jibril) ketika Sidratul Muntaha diliputi oleh sesuatu yang meliputinya.,
53,17,مَا زَاغَ ٱلۡبَصَرُ وَمَا طَغَىٰ,Penglihatannya (Muhammad) tidak berpaling dari yang dilihatnya itu dan tidak (pula) melampauinya.,
53,18,لَقَدۡ رَأَىٰ مِنۡ ءَايَٰتِ رَبِّهِ ٱلۡكُبۡرَىٰٓ,Sesungguhnya dia telah melihat sebagian tanda-tanda (kekuasaan) Tuhan-nya yang paling besar.,
53,19,أَفَرَءَيۡتُمُ ٱللَّٰتَ وَٱلۡعُزَّىٰ,"Maka apakah patut kamu (hai orang-orang musyrik) menganggap Al-Lāta dan Al-ʻUzzā,",
53,20,وَمَنَوٰةَ ٱلثَّالِثَةَ ٱلۡأُخۡرَىٰٓ,"dan Manāh yang ketiga, yang paling terkemudian (sebagai anak perempuan Allah)1432?","1432.  Al-Lāta, Al-ʻUzzā, dan Manāh adalah nama-nama berhala yang disembah orang Arab Jahiliah dan dianggapnya anak-anak perempuan Tuhan. "
53,21,أَلَكُمُ ٱلذَّكَرُ وَلَهُ ٱلۡأُنثَىٰ,Apakah (patut) untuk kamu (anak) laki-laki dan untuk Allah (anak) perempuan?,
53,22,تِلۡكَ إِذٗا قِسۡمَةٞ ضِيزَىٰٓ,Yang demikian itu tentulah suatu pembagian yang tidak adil.,
53,23,إِنۡ هِيَ إِلَّآ أَسۡمَآءٞ سَمَّيۡتُمُوهَآ أَنتُمۡ وَءَابَآؤُكُم مَّآ أَنزَلَ ٱللَّهُ بِهَا مِن سُلۡطَٰنٍۚ إِن يَتَّبِعُونَ إِلَّا ٱلظَّنَّ وَمَا تَهۡوَى ٱلۡأَنفُسُۖ وَلَقَدۡ جَآءَهُم مِّن رَّبِّهِمُ ٱلۡهُدَىٰٓ,"Itu tidak lain hanyalah nama-nama yang kamu dan bapak-bapak kamu mengadakannya; Allah tidak menurunkan suatu keterangan pun untuk (menyembah)nya.  Mereka tidak lain hanyalah mengikuti sangkaan-sangkaan, dan apa yang diingini oleh hawa nafsu mereka, dan sesungguhnya telah datang petunjuk kepada mereka dari Tuhan mereka.",
53,24,أَمۡ لِلۡإِنسَٰنِ مَا تَمَنَّىٰ,Atau apakah manusia akan mendapat segala yang dicita-citakannya?,
53,25,فَلِلَّهِ ٱلۡأٓخِرَةُ وَٱلۡأُولَىٰ,"(Tidak), maka hanya bagi Allah kehidupan akhirat dan kehidupan dunia.",
53,26,۞ وَكَم مِّن مَّلَكٖ فِي ٱلسَّمَٰوَٰتِ لَا تُغۡنِي شَفَٰعَتُهُمۡ شَيۡـًٔا إِلَّا مِنۢ بَعۡدِ أَن يَأۡذَنَ ٱللَّهُ لِمَن يَشَآءُ وَيَرۡضَىٰٓ,"Dan berapa banyaknya malaikat di langit, syafaat mereka sedikit pun tidak berguna, kecuali sesudah Allah mengijinkan bagi orang yang dikehendaki dan diridai-(Nya).",
53,27,إِنَّ ٱلَّذِينَ لَا يُؤۡمِنُونَ بِٱلۡأٓخِرَةِ لَيُسَمُّونَ ٱلۡمَلَٰٓئِكَةَ تَسۡمِيَةَ ٱلۡأُنثَىٰ,"Sesungguhnya orang-orang yang tiada beriman kepada kehidupan akhirat, mereka benar-benar menamakan malaikat itu dengan nama perempuan.",
53,28,وَمَا لَهُم بِهِۦ مِنۡ عِلۡمٍۖ إِن يَتَّبِعُونَ إِلَّا ٱلظَّنَّۖ وَإِنَّ ٱلظَّنَّ لَا يُغۡنِي مِنَ ٱلۡحَقِّ شَيۡـٔٗا,Dan mereka tidak mempunyai sesuatu pengetahuan pun tentang itu.  Mereka tidak lain hanyalah mengikuti persangkaan sedang sesungguhnya persangkaan itu tiada berfaedah sedikit pun terhadap kebenaran.,
53,29,فَأَعۡرِضۡ عَن مَّن تَوَلَّىٰ عَن ذِكۡرِنَا وَلَمۡ يُرِدۡ إِلَّا ٱلۡحَيَوٰةَ ٱلدُّنۡيَا,"Maka berpalinglah, (hai Muhammad) dari orang yang berpaling dari peringatan Kami, dan tidak mengingini kecuali kehidupan duniawi.",
53,30,ذَٰلِكَ مَبۡلَغُهُم مِّنَ ٱلۡعِلۡمِۚ إِنَّ رَبَّكَ هُوَ أَعۡلَمُ بِمَن ضَلَّ عَن سَبِيلِهِۦ وَهُوَ أَعۡلَمُ بِمَنِ ٱهۡتَدَىٰ,"Itulah sejauh-jauh pengetahuan mereka.  Sesungguhnya Tuhan-mu, Dia-lah yang paling mengetahui siapa yang tersesat dari jalan-Nya dan Dia pulalah yang paling mengetahui siapa yang mendapat petunjuk.",
53,31,وَلِلَّهِ مَا فِي ٱلسَّمَٰوَٰتِ وَمَا فِي ٱلۡأَرۡضِ لِيَجۡزِيَ ٱلَّذِينَ أَسَٰٓـُٔواْ بِمَا عَمِلُواْ وَيَجۡزِيَ ٱلَّذِينَ أَحۡسَنُواْ بِٱلۡحُسۡنَى,Dan hanya kepunyaan Allah-lah apa yang ada di langit dan apa yang ada di bumi supaya Dia memberi balasan kepada orang-orang yang berbuat jahat terhadap apa yang telah mereka kerjakan dan memberi balasan kepada orang-orang yang berbuat baik dengan pahala yang lebih baik (surga).,
53,32,ٱلَّذِينَ يَجۡتَنِبُونَ كَبَٰٓئِرَ ٱلۡإِثۡمِ وَٱلۡفَوَٰحِشَ إِلَّا ٱللَّمَمَۚ إِنَّ رَبَّكَ وَٰسِعُ ٱلۡمَغۡفِرَةِۚ هُوَ أَعۡلَمُ بِكُمۡ إِذۡ أَنشَأَكُم مِّنَ ٱلۡأَرۡضِ وَإِذۡ أَنتُمۡ أَجِنَّةٞ فِي بُطُونِ أُمَّهَٰتِكُمۡۖ فَلَا تُزَكُّوٓاْ أَنفُسَكُمۡۖ هُوَ أَعۡلَمُ بِمَنِ ٱتَّقَىٰٓ,(Yaitu) orang-orang yang menjauhi dosa-dosa besar dan perbuatan keji yang selain dari kesalahan-kesalahan kecil.  Sesungguhnya Tuhan-mu maha luas ampunan-Nya. Dan Dia lebih mengetahui (tentang keadaan)mu ketika Dia menjadikan kamu dari tanah dan ketika kamu masih janin dalam perut ibumu; maka janganlah kamu mengatakan dirimu suci.  Dia-lah yang paling mengetahui tentang orang yang bertakwa.,
53,33,أَفَرَءَيۡتَ ٱلَّذِي تَوَلَّىٰ,Maka apakah kamu melihat orang yang berpaling (dari Al-Qur`ān)?,
53,34,وَأَعۡطَىٰ قَلِيلٗا وَأَكۡدَىٰٓ,Serta memberi sedikit dan tidak mau memberi lagi?,
53,35,أَعِندَهُۥ عِلۡمُ ٱلۡغَيۡبِ فَهُوَ يَرَىٰٓ,"Apakah dia mempunyai pengetahuan tentang yang gaib, sehingga dia mengetahui (apa yang dikatakan)?",
53,36,أَمۡ لَمۡ يُنَبَّأۡ بِمَا فِي صُحُفِ مُوسَىٰ,Ataukah belum diberitakan kepadanya apa yang ada dalam lembaran-lembaran Musa?,
53,37,وَإِبۡرَٰهِيمَ ٱلَّذِي وَفَّىٰٓ,dan lembaran-lembaran Ibrāhīm yang selalu menyempurnakan janji?,
53,38,أَلَّا تَزِرُ وَازِرَةٞ وِزۡرَ أُخۡرَىٰ,"(yaitu) bahwasanya seorang yang berdosa tidak akan memikul dosa orang lain,",
53,39,وَأَن لَّيۡسَ لِلۡإِنسَٰنِ إِلَّا مَا سَعَىٰ,"dan bahwasanya seorang manusia tiada memperoleh selain apa yang telah diusahakannya,",
53,40,وَأَنَّ سَعۡيَهُۥ سَوۡفَ يُرَىٰ,dan bahwasanya usaha itu kelak akan diperlihatkan (kepadanya).,
