surah,ayah,arabic_text,translation,footnotes
80,1,عَبَسَ وَتَوَلَّىٰٓ,[Паёмбар] чеҳра дар ҳам кашид ва рӯй баргардонд,
80,2,أَن جَآءَهُ ٱلۡأَعۡمَىٰ,Аз ин ки он нобино [Абдуллоҳ ибни Умми Мактум] наздаш омад,
80,3,وَمَا يُدۡرِيكَ لَعَلَّهُۥ يَزَّكَّىٰٓ,Ва [эй Паёмбар] ту чи медонӣ? Чи басо ӯ [аз гуноҳонаш] пок шавад,
80,4,أَوۡ يَذَّكَّرُ فَتَنفَعَهُ ٱلذِّكۡرَىٰٓ,Ё панд гирад ва ин панд ба судаш бошад,
80,5,أَمَّا مَنِ ٱسۡتَغۡنَىٰ,Аммо он ки [аз имон] бениёзӣ меварзад,
80,6,فَأَنتَ لَهُۥ تَصَدَّىٰ,"Пас, ту ба ӯ рӯ меоварӣ",
80,7,وَمَا عَلَيۡكَ أَلَّا يَزَّكَّىٰ,"Дар ҳоле ки агар ӯ худро [аз куфр] пок насозад, эроде бар ту нест",
80,8,وَأَمَّا مَن جَآءَكَ يَسۡعَىٰ,"Аммо касе, ки шитобон ба суроғи ту меояд",
80,9,وَهُوَ يَخۡشَىٰ,Ва [аз Аллоҳ таоло] метарсад,
80,10,فَأَنتَ عَنۡهُ تَلَهَّىٰ,"Пас, ту аз ӯ ғофил мешавӣ [ва ба дигарон мепардозӣ]",
80,11,كَلَّآ إِنَّهَا تَذۡكِرَةٞ,"Ҳаргиз чунин нест; бе гумон, ин [оёт барои] тазаккур ва ёдоварӣ аст",
80,12,فَمَن شَآءَ ذَكَرَهُۥ,"Пас, ҳар ки бихоҳад, аз он панд гирад",
80,13,فِي صُحُفٖ مُّكَرَّمَةٖ,Дар саҳифаҳои арҷманде [сабт] аст,
80,14,مَّرۡفُوعَةٖ مُّطَهَّرَةِۭ,[Дар ҷойгоҳе] Баландпоя ва покиза [аз палидӣ],
80,15,بِأَيۡدِي سَفَرَةٖ,Дар дасти сафирон [-и ваҳй] аст,
80,16,كِرَامِۭ بَرَرَةٖ,[Ки] бузургвору накукоранд,
80,17,قُتِلَ ٱلۡإِنسَٰنُ مَآ أَكۡفَرَهُۥ,"Марг бар инсон [-и кофир, ки] чи қадар носипос аст!",
80,18,مِنۡ أَيِّ شَيۡءٍ خَلَقَهُۥ,[Аллоҳ таоло] Ӯро аз чи чиз офаридааст?,
80,19,مِن نُّطۡفَةٍ خَلَقَهُۥ فَقَدَّرَهُۥ,Ӯро аз нутфа [-и ночизе] офарид ва сипас мавзунаш сохт,
80,20,ثُمَّ ٱلسَّبِيلَ يَسَّرَهُۥ,Он гоҳ роҳро барояш осон намуд,
80,21,ثُمَّ أَمَاتَهُۥ فَأَقۡبَرَهُۥ,Он гоҳ [пас аз поёни умр] ӯро миронд ва дар қабр [пинҳон] намуд,
