surah,ayah,arabic_text,translation,footnotes
76,1,هَلۡ أَتَىٰ عَلَى ٱلۡإِنسَٰنِ حِينٞ مِّنَ ٱلدَّهۡرِ لَمۡ يَكُن شَيۡـٔٗا مَّذۡكُورًا,یقیناً زمانی طولانی بر انسان گذشت که چیزی [مهم و] قابل ذکری نبود.,
76,2,إِنَّا خَلَقۡنَا ٱلۡإِنسَٰنَ مِن نُّطۡفَةٍ أَمۡشَاجٖ نَّبۡتَلِيهِ فَجَعَلۡنَٰهُ سَمِيعَۢا بَصِيرًا,به راستی ما انسان را از نطفۀ مختلطی آفریدیم، او را می‌آزماییم؛ از این رو] او را شنوای بینا قرار دادیم.,
76,3,إِنَّا هَدَيۡنَٰهُ ٱلسَّبِيلَ إِمَّا شَاكِرٗا وَإِمَّا كَفُورًا,همانا ما راه را به او نشان دادیم؛ خواه سپاسگزار باشد یا ناسپاس.,
76,4,إِنَّآ أَعۡتَدۡنَا لِلۡكَٰفِرِينَ سَلَٰسِلَاْ وَأَغۡلَٰلٗا وَسَعِيرًا,به راستی که ما زنجیرها و بند‌ها و آتش سوزان برای کافران مهیا کرده‌ایم.,
76,5,إِنَّ ٱلۡأَبۡرَارَ يَشۡرَبُونَ مِن كَأۡسٖ كَانَ مِزَاجُهَا كَافُورًا,بی‌گمان، نیکوکاران [در بهشت] از جامی می‌نوشند که آمیخته به کافور است.,
76,6,عَيۡنٗا يَشۡرَبُ بِهَا عِبَادُ ٱللَّهِ يُفَجِّرُونَهَا تَفۡجِيرٗا,[از] چشمه‌ای که بندگان [خاص] الله از آن می‌نوشند؛ [هر وقت و] هر جا بخواهند آن [چشمه] را جاری می‌سازند.,
76,7,يُوفُونَ بِٱلنَّذۡرِ وَيَخَافُونَ يَوۡمٗا كَانَ شَرُّهُۥ مُسۡتَطِيرٗا,[بندگان نیکوکار] به نذر وفا می‌کنند و از روزی می‌ترسند که [عذاب و] شرّ آن فراگیر است.,
76,8,وَيُطۡعِمُونَ ٱلطَّعَامَ عَلَىٰ حُبِّهِۦ مِسۡكِينٗا وَيَتِيمٗا وَأَسِيرًا,و غذا را با اینکه [نیاز و] دوست دارند به مستمند و یتیم و اسیر می‌بخشند.,
76,9,إِنَّمَا نُطۡعِمُكُمۡ لِوَجۡهِ ٱللَّهِ لَا نُرِيدُ مِنكُمۡ جَزَآءٗ وَلَا شُكُورًا,[و در دل می‌گویند:] «ما فقط به خاطر الله به شما غذا می‌دهیم؛ نه از شما پاداشی می‌خواهیم و نه سپاسی.,
76,10,إِنَّا نَخَافُ مِن رَّبِّنَا يَوۡمًا عَبُوسٗا قَمۡطَرِيرٗا,همانا ما از پروردگارمان می‌ترسیم، [از عذابِ] روزی ‌که تُرشروی و دشوار است».,
76,11,فَوَقَىٰهُمُ ٱللَّهُ شَرَّ ذَٰلِكَ ٱلۡيَوۡمِ وَلَقَّىٰهُمۡ نَضۡرَةٗ وَسُرُورٗا,پس الله آنان را از [سختی و] شرِ آن روز نگه داشت و خرّمی و شادمانی به آنان بخشید.,
76,12,وَجَزَىٰهُم بِمَا صَبَرُواْ جَنَّةٗ وَحَرِيرٗا,و به [پاداش] صبری که کردند، بهشت و [لباس‌های] حریر [بهشتی] به آنان پاداش داد.,
76,13,مُّتَّكِـِٔينَ فِيهَا عَلَى ٱلۡأَرَآئِكِۖ لَا يَرَوۡنَ فِيهَا شَمۡسٗا وَلَا زَمۡهَرِيرٗا,در آنجا بر تخت‌ها[ی زیبا] تکیه کرده‌اند؛ نه [حرارتِ] آفتابی در آنجا می‌بینند و نه [سوزِ] سرمایی،,
76,14,وَدَانِيَةً عَلَيۡهِمۡ ظِلَٰلُهَا وَذُلِّلَتۡ قُطُوفُهَا تَذۡلِيلٗا,و سایه‌هایش بر آنان فروافتاده و میوه‌هایش [برای چیدن] در دسترس [و آسان] است.,
76,15,وَيُطَافُ عَلَيۡهِم بِـَٔانِيَةٖ مِّن فِضَّةٖ وَأَكۡوَابٖ كَانَتۡ قَوَارِيرَا۠,و ظرف‌های سیمین [غذا‌] و کاسه‌های بلورین [نوشیدنی]، در گِرداگرد آنان، گردانده می‌شود.,
76,16,قَوَارِيرَاْ مِن فِضَّةٖ قَدَّرُوهَا تَقۡدِيرٗا,[کاسه‌های] بلورینی از نقره که آنها را به ‌اندازۀ مناسب، [لبریز و] آماده کرده‌اند؛,
76,17,وَيُسۡقَوۡنَ فِيهَا كَأۡسٗا كَانَ مِزَاجُهَا زَنجَبِيلًا,و در آنجا از جام‌هایی سیراب می‌شوند که آمیزه‌اش زَنجبیل است.,
76,18,عَيۡنٗا فِيهَا تُسَمَّىٰ سَلۡسَبِيلٗا,[این جام‌ها، از] چشمه‌ای در آنجا که سَلسَبیل نامیده می‌شود [پر می‌شوند]؛,
76,19,۞ وَيَطُوفُ عَلَيۡهِمۡ وِلۡدَٰنٞ مُّخَلَّدُونَ إِذَا رَأَيۡتَهُمۡ حَسِبۡتَهُمۡ لُؤۡلُؤٗا مَّنثُورٗا,و همواره نوجوانانی جاودانه بر گِردشان می‌چرخند که هر گاه آنها را ببینی، گمان می‌کنی مرواریدِ پراکنده هستند.,
76,20,وَإِذَا رَأَيۡتَ ثَمَّ رَأَيۡتَ نَعِيمٗا وَمُلۡكٗا كَبِيرًا,و چون [به هر سَمتی] بنگری، نعمت بسیار و فرمانرواییِ عظیمی آنجا می‌بینی.,
76,21,عَٰلِيَهُمۡ ثِيَابُ سُندُسٍ خُضۡرٞ وَإِسۡتَبۡرَقٞۖ وَحُلُّوٓاْ أَسَاوِرَ مِن فِضَّةٖ وَسَقَىٰهُمۡ رَبُّهُمۡ شَرَابٗا طَهُورًا,بر آنان [= بهشتیان] لباس‌هایی سبزرنگ از دیبای نازک و دیبای ضخیم [پوشانده شده] است، و با دستبند‌هایی از نقره آراسته شده‌اند، و پروردگارشان شراب پاک به آنان می‌نوشانَد.,
76,22,إِنَّ هَٰذَا كَانَ لَكُمۡ جَزَآءٗ وَكَانَ سَعۡيُكُم مَّشۡكُورًا,[و به آنها گفته می‌شود:] «این [نعمت‌ها،] پاداش شماست، و [بدانید که] از سعی و کوشش شما قدردانی شده است».,
