surah,ayah,arabic_text,translation,footnotes
80,1,عَبَسَ وَتَوَلَّىٰٓ,ፊቱን አጨፈገገ፤ ዞረም፡፡,
80,2,أَن جَآءَهُ ٱلۡأَعۡمَىٰ,ዕውሩ ስለ መጣው፡፡,
80,3,وَمَا يُدۡرِيكَ لَعَلَّهُۥ يَزَّكَّىٰٓ,ምን ያሳውቅሃል? (ከኀጢአቶቹ) ሊጥራራ ይከጀላል፡፡,
80,4,أَوۡ يَذَّكَّرُ فَتَنفَعَهُ ٱلذِّكۡرَىٰٓ,ወይም ሊገሠጽ ግሠጼይቱም ልትጠቅመው (ይከጀላል)፡፡,
80,5,أَمَّا مَنِ ٱسۡتَغۡنَىٰ,የተብቃቃው ሰውማ፤,
80,6,فَأَنتَ لَهُۥ تَصَدَّىٰ,አንተ ለእርሱ (ለእምነቱ በመጓጓት) በፈገግታ ትቀበለዋለህ፡፡,
80,7,وَمَا عَلَيۡكَ أَلَّا يَزَّكَّىٰ,ባይጥራራ (ባያምን) ባንተ ላይ ምንም የሌለብህ ስትኾን፡፡,
80,8,وَأَمَّا مَن جَآءَكَ يَسۡعَىٰ,እየገሰገሰ የመጣህ ሰውማ፤,
80,9,وَهُوَ يَخۡشَىٰ,እርሱ (አላህን) የሚፈራ ሲኾን፤,
80,10,فَأَنتَ عَنۡهُ تَلَهَّىٰ,አንተ ከእርሱ ትዝዘናጋለህ፡፡,
80,11,كَلَّآ إِنَّهَا تَذۡكِرَةٞ,ተከልከል፡፡ እርሷ ማስገንዘቢያ ናት፡፡,
80,12,فَمَن شَآءَ ذَكَرَهُۥ,የሻም ሰው (ቁርኣኑን) ያስታውሰዋል፡፡,
80,13,فِي صُحُفٖ مُّكَرَّمَةٖ,በተከበሩ ጽሑፎች ውስጥ ነው፡፡,
80,14,مَّرۡفُوعَةٖ مُّطَهَّرَةِۭ,ከፍ በተደረገች ንጹሕ በተደረገች (ጽሑፍ ውስጥ ነው)፡፡,
80,15,بِأَيۡدِي سَفَرَةٖ,በጸሐፊዎቹ (መላእክት) እጆች (ንጹሕ የተደረገች)፡፡,
80,16,كِرَامِۭ بَرَرَةٖ,የተከበሩና ታዛዦች በኾኑት (ጸሐፊዎች እጆች)፡፡,
80,17,قُتِلَ ٱلۡإِنسَٰنُ مَآ أَكۡفَرَهُۥ,ሰው ተረገመ፤ ምን ከሓዲ አደረገው?,
80,18,مِنۡ أَيِّ شَيۡءٍ خَلَقَهُۥ,(ጌታው) በምን ነገር ፈጠረው? (አያስብምን?),
80,19,مِن نُّطۡفَةٍ خَلَقَهُۥ فَقَدَّرَهُۥ,ከፍትወት ጠብታ ፈጠረው፤ መጠነውም፡፡,
80,20,ثُمَّ ٱلسَّبِيلَ يَسَّرَهُۥ,ከዚያም (መውጫ) መንገዱን አገራው፡፡,
80,21,ثُمَّ أَمَاتَهُۥ فَأَقۡبَرَهُۥ,ከዚያም ገደለው፤ እንዲቀበርም አደረገው፡፡,
80,22,ثُمَّ إِذَا شَآءَ أَنشَرَهُۥ,ከዚያም (ማንሳቱን) በሻ ጊዜ ያስነሳዋል፡፡,
80,23,كَلَّا لَمَّا يَقۡضِ مَآ أَمَرَهُۥ,በእውነት ያንን (ጌታው) ያዘዘውን ገና አልፈጸመም፡፡,
80,24,فَلۡيَنظُرِ ٱلۡإِنسَٰنُ إِلَىٰ طَعَامِهِۦٓ,ሰውም ወደ ምግቡ ይመልከት፡፡,
80,25,أَنَّا صَبَبۡنَا ٱلۡمَآءَ صَبّٗا,እኛ ውሃን ማንቧቧትን ያንቧቧን መኾናችንን፡፡,
80,26,ثُمَّ شَقَقۡنَا ٱلۡأَرۡضَ شَقّٗا,ከዚያም ምድርን (በደካማ ቡቃያ) መሰንጠቅን የሰነጠቅን፤,
80,27,فَأَنۢبَتۡنَا فِيهَا حَبّٗا,በውስጧም እኽልን ያበቀልን፤,
80,28,وَعِنَبٗا وَقَضۡبٗا,ወይንንም፤ እርጥብ (ያበቀልን)፤,
80,29,وَزَيۡتُونٗا وَنَخۡلٗا,የዘይት ወይራንም ዘንባባንም፤,
80,30,وَحَدَآئِقَ غُلۡبٗا,ጭፍቆች አትክልቶችንም፤,
80,31,وَفَٰكِهَةٗ وَأَبّٗا,ፍራፍሬንም ገለባንም፤ (ያበቀልን መኾናችንን ይመልከት)፡፡,
80,32,مَّتَٰعٗا لَّكُمۡ وَلِأَنۡعَٰمِكُمۡ,ለእናንተም ለእንስሶቻችሁም መጠቀሚያ ይኾን ዘንድ (ይህን ሠራን)፡፡,
80,33,فَإِذَا جَآءَتِ ٱلصَّآخَّةُ,አደንቋሪይቱም (መከራ) በመጣች ጊዜ፤,
80,34,يَوۡمَ يَفِرُّ ٱلۡمَرۡءُ مِنۡ أَخِيهِ,ሰው ከወንድሙ በሚሸሽበት ቀን፤,
80,35,وَأُمِّهِۦ وَأَبِيهِ,ከናቱም ካባቱም፤,
80,36,وَصَٰحِبَتِهِۦ وَبَنِيهِ,ከሚስቱም ከልጁም፤,
80,37,لِكُلِّ ٱمۡرِيٕٖ مِّنۡهُمۡ يَوۡمَئِذٖ شَأۡنٞ يُغۡنِيهِ,ከእነርሱ ለየሰው ሁሉ በዚያ ቀን (ከሌላው) የሚያብቃቃው ኹነታ አልለው፡፡,
