surah,ayah,arabic_text,translation,footnotes
92,1,وَٱلَّيۡلِ إِذَا يَغۡشَىٰ,M wẽen ne yʋngã t'a sã n wa lutẽ.,
92,2,وَٱلنَّهَارِ إِذَا تَجَلَّىٰ,La ne wĩndgã t'a sã n wɑ puki.,
92,3,وَمَا خَلَقَ ٱلذَّكَرَ وَٱلۡأُنثَىٰٓ,"La a sẽn naane, rao la paga.",
92,4,إِنَّ سَعۡيَكُمۡ لَشَتَّىٰ,Ad yãmb tʋʋmã yaa toay-toaya.,
92,5,فَأَمَّا مَنۡ أَعۡطَىٰ وَٱتَّقَىٰ,Rẽnd ned ning sẽn kõ la a zoe Wẽnde.,
92,6,وَصَدَّقَ بِٱلۡحُسۡنَىٰ,La a kõ sõmã wã sɩda.,
92,7,فَسَنُيَسِّرُهُۥ لِلۡيُسۡرَىٰ,Tõnd na n yols-a-la ne yol-yole.,
92,8,وَأَمَّا مَنۢ بَخِلَ وَٱسۡتَغۡنَىٰ,La ned ning sẽn maan beed la a sek a menga.,
92,9,وَكَذَّبَ بِٱلۡحُسۡنَىٰ,La a yags sõmbã.,
92,10,فَسَنُيَسِّرُهُۥ لِلۡعُسۡرَىٰ,D na n yols-a lame ne tʋʋm-wẽense tɩ sõmɑ yɩ toog ne-ɑ.,
92,11,وَمَا يُغۡنِي عَنۡهُ مَالُهُۥٓ إِذَا تَرَدَّىٰٓ,"La a arzεkã pa tõe n sεk-a, t'a sã n wa halk ye.",
92,12,إِنَّ عَلَيۡنَا لَلۡهُدَىٰ,Ad kãndgrã bee ne Tõndo.,
92,13,وَإِنَّ لَنَا لَلۡأٓخِرَةَ وَٱلۡأُولَىٰ,La ad Yaoolmã la Rãeenmã yaa Tõnd n so.,
92,14,فَأَنذَرۡتُكُمۡ نَارٗا تَلَظَّىٰ,Tɩ M bugsda yãmb ne bugum sẽn witi.,
92,15,لَا يَصۡلَىٰهَآ إِلَّا ٱلۡأَشۡقَى,"Pa kẽed-a , ralla zu-be-neda.",
92,16,ٱلَّذِي كَذَّبَ وَتَوَلَّىٰ,Sẽn yags-a la ɑ gõd kuidga.,
92,17,وَسَيُجَنَّبُهَا ٱلۡأَتۡقَى,"La b na n zãag-a-la ne wẽn-zoεt-kɑsengã, (Abuubɑkɑr sidiik, Wẽnd yɑrd be ɑ yĩngɑ ).",
92,18,ٱلَّذِي يُؤۡتِي مَالَهُۥ يَتَزَكَّىٰ,Sẽn kõt-a n baood yɩlgre.,
92,19,وَمَا لِأَحَدٍ عِندَهُۥ مِن نِّعۡمَةٖ تُجۡزَىٰٓ,La ned ba a yembr pa tar mɑɑn-neer ɑ nengẽ t'ɑ mɑɑnd n nɑ n rol ye.,
92,20,إِلَّا ٱبۡتِغَآءَ وَجۡهِ رَبِّهِ ٱلۡأَعۡلَىٰ,Rallame tɩ yaa a Soab-zẽkdgã yard baoob bɑlɑ.,
92,21,وَلَسَوۡفَ يَرۡضَىٰ,"La yɩ bilfu, a na wa n yard bũmb ning A sẽn rol-ɑ wã.",
