surah,ayah,arabic_text,translation,footnotes
53,1,وَٱلنَّجۡمِ إِذَا هَوَىٰ,Allāhu fi gbólóhùn kọ̀ọ̀kan nínú al-Ƙur’ān alápọ̀n-ọ́nlé nígbà tí ó bá sọ̀kalẹ̀ láti ojú sánmọ̀ búra.[1],"1. Ìtúmọ̀ kejì ni pé, Allāhu fi ìràwọ̀ nígbà tí ó bá wálẹ̀ (wọ̀ọ̀kùn ní ìdájí) búra. Àmọ́ ìtúmọ̀ àkọ́kọ́ ló súnmọ́ jùlọ ní ìbámu sí sàkánì rẹ̀ pẹ̀lú àwọn āyah tí ó tẹ̀lé e. Wòóore! Wọ́n ń pe gbólóhùn ẹyọ kọ̀ọ̀kan nínú al-Ƙur’ān ní “an-najm”. Wọ́n sì ń pe ìràwọ̀ ní “an-najm”. Kódà “ìtàkùn” náà ń jẹ́ “an-najm” nínú èdè Lárúbáwá.(Tafsīr ’Adwā’ul-bayān)"
53,2,مَا ضَلَّ صَاحِبُكُمۡ وَمَا غَوَىٰ,"Ẹni yín kò ṣìnà, kò sì sọnù.[1]","1. Ènìyàn “dọlla” nígbà tí ó bá fi àìmọ̀kan sẹ̀sìn. Ènìyàn tí kò tẹ̀lé ìmọ̀ tí ó mọ̀, òun ló “gawā”."
53,3,وَمَا يَنطِقُ عَنِ ٱلۡهَوَىٰٓ,Àti pé kò níí sọ̀rọ̀ ìfẹ́-inú.,
53,4,إِنۡ هُوَ إِلَّا وَحۡيٞ يُوحَىٰ,Kò níí sọ ohun kan tayọ ìmísí tí A fi ránṣẹ́ sí i.[1],"1. Ìyẹn ni pé, ìmísí mímọ́ ni al-Ƙur’ān alápọ̀n-ọ́nlé àti sunnah Ànábì - kí ìkẹ́ àti ọlà Allāhu máa bá a -."
53,5,عَلَّمَهُۥ شَدِيدُ ٱلۡقُوَىٰ,"Alágbára (ìyẹn, mọlāika Jibrīl) l’ó kọ́ ọ ní ìmọ̀ (al-Ƙur’ān).",
53,6,ذُو مِرَّةٖ فَٱسۡتَوَىٰ,"Ó ní àlàáfíà tó péye, ó sì dúró wámúwámú,",
53,7,وَهُوَ بِٱلۡأُفُقِ ٱلۡأَعۡلَىٰ,nígbà tí ó wà nínú òfurufú lókè pátápátá.,
53,8,ثُمَّ دَنَا فَتَدَلَّىٰ,"Lẹ́yìn náà, ó sún mọ́ (Ànábì - kí ìkẹ́ àti ọlà Allāhu máa bá a -). Ó sì sọ̀kalẹ̀ (tọ̀ ọ́ wá).",
53,9,فَكَانَ قَابَ قَوۡسَيۡنِ أَوۡ أَدۡنَىٰ,"(Àlàfo ààrin àwọn méjèèjì) sì tó ìwọ̀n ọrún ọfà méjì, tàbí kí ó kéré (sí ìyẹn).[1]",1. Ẹ wo ìtọsẹ̀-ọ̀rọ̀ sūrah al-Baƙọrah; 2:74.
53,10,فَأَوۡحَىٰٓ إِلَىٰ عَبۡدِهِۦ مَآ أَوۡحَىٰ,Allāhu sì fún ẹrúsìn Rẹ̀ ní ìmísí tó fún un.,
