surah,ayah,arabic_text,translation,footnotes
93,1,وَٱلضُّحَىٰ,誓以上午，,
93,2,وَٱلَّيۡلِ إِذَا سَجَىٰ,誓以黑夜，当其寂静的时候，,
93,3,مَا وَدَّعَكَ رَبُّكَ وَمَا قَلَىٰ,你的主没有弃绝你，也没有怨恨你；,
93,4,وَلَلۡأٓخِرَةُ خَيۡرٞ لَّكَ مِنَ ٱلۡأُولَىٰ,后世于你，确比今世更好；,
93,5,وَلَسَوۡفَ يُعۡطِيكَ رَبُّكَ فَتَرۡضَىٰٓ,你的主将来必赏赐你，以至你喜悦。,
93,6,أَلَمۡ يَجِدۡكَ يَتِيمٗا فَـَٔاوَىٰ,难道他没有发现你孤苦伶仃，而使你有所归宿？,
93,7,وَوَجَدَكَ ضَآلّٗا فَهَدَىٰ,他曾发现你徘徊歧途，而把你引入正路；,
93,8,وَوَجَدَكَ عَآئِلٗا فَأَغۡنَىٰ,他发现你家境寒苦，而使你衣食丰足。,
93,9,فَأَمَّا ٱلۡيَتِيمَ فَلَا تَقۡهَرۡ,至于孤儿，你不要压迫他；,
93,10,وَأَمَّا ٱلسَّآئِلَ فَلَا تَنۡهَرۡ,至于求助者，你不要呵斥他，,
93,11,وَأَمَّا بِنِعۡمَةِ رَبِّكَ فَحَدِّثۡ,至于你的主所赐你的恩典呢，你应当宣示它。,
