surah,ayah,arabic_text,translation,footnotes
82,1,إِذَا ٱلسَّمَآءُ ٱنفَطَرَتۡ,Mbingu itapo chanika!,"Itakapo pasuka mbingu,"
82,2,وَإِذَا ٱلۡكَوَاكِبُ ٱنتَثَرَتۡ,Na nyota zitapo tawanyika!,"Na nyota zitakapo pukutika na kutawanyika,"
82,3,وَإِذَا ٱلۡبِحَارُ فُجِّرَتۡ,Na bahari zitakapo pasuliwa!,"Na bahari zikafurika na kuingiliana kwa kuondoka viziwizi baina yao,"
82,4,وَإِذَا ٱلۡقُبُورُ بُعۡثِرَتۡ,Na makaburi yatapo fukuliwa!,"Na makaburi yakafunuliwa na wakatoka maiti walio kuwamo,"
82,5,عَلِمَتۡ نَفۡسٞ مَّا قَدَّمَتۡ وَأَخَّرَتۡ,"Hapo kila nafsi itajua ilicho tanguliza, na ilicho bakisha nyuma.",Hapo basi kila nafsi itajua nini kheri au shari iliyo tanguliza na iliyo chelewesha.
82,6,يَٰٓأَيُّهَا ٱلۡإِنسَٰنُ مَا غَرَّكَ بِرَبِّكَ ٱلۡكَرِيمِ,Ewe mwanaadamu! Nini kilicho kughuri ukamwacha Mola wako Mlezi Mtukufu?,Ewe mwanaadamu! Kitu gani kilicho kukhadaa wewe na Mola wako Mlezi Mtukufu hata ukafanya jeuri ya kwenda kumuasi? (Ni dhaahiri kuwa Sayyid Abdulla bin Ali bin Nassir aliye tunga utenzi wa Kiswahili maarufu uitwao Al Inkishaf aliiwaza Aya hii alipo tunga ubeti huu: Moyo wangu nini huzundukani Likughurielo hela ni nni? Hunelezi nami kalibaini Liwapo na sura nisikataye )
82,7,ٱلَّذِي خَلَقَكَ فَسَوَّىٰكَ فَعَدَلَكَ,"Aliye kuumba, akakuweka sawa, akakunyoosha!","Mungu wako huyo ndiye aliye kuumba nawe hukuwa chochote, akakuumba na viungo vya kukuletea manufaa, akakufanya umenyooka kwa umbo sawa sawa."
82,8,فِيٓ أَيِّ صُورَةٖ مَّا شَآءَ رَكَّبَكَ,Katika sura yoyote aliyo ipenda akakujenga.,Akakujenga na akakuleta katika sura yoyote aliyo itaka.
82,9,كَلَّا بَلۡ تُكَذِّبُونَ بِٱلدِّينِ,Sivyo hivyo! Bali nyinyi mnaikanusha Siku ya Malipo.,Hamwachi? Bali nyinyi mnakadhibisha malipo ya Siku ya Kiyama!
82,10,وَإِنَّ عَلَيۡكُمۡ لَحَٰفِظِينَ,"Na hakika bila ya shaka wapo walinzi juu yenu,","Na hakika wapo juu yenu Malaika walinzi, ambao ni waheshimiwa kwetu,"
82,11,كِرَامٗا كَٰتِبِينَ,"Waandishi wenye hishima,","Wanasajili vitendo vyenu vyote mvitendavyo, vya kheri na shari."
82,12,يَعۡلَمُونَ مَا تَفۡعَلُونَ,Wanayajua mnayo yatenda.,Wanayajua mnayo yafanya ya kheri na ya shari
82,13,إِنَّ ٱلۡأَبۡرَارَ لَفِي نَعِيمٖ,"Hakika wema bila ya shaka watakuwa katika neema,",Hakika wale walio ni wa kweli katika Imani yao wapo katika neema kubwa.
82,14,وَإِنَّ ٱلۡفُجَّارَ لَفِي جَحِيمٖ,Na hakika waovu bila ya shaka watakuwa Motoni;,"Na hakika walio iacha amri ya Mwenyezi bila ya shaka watakuwa katika Moto unao unguza,"
82,15,يَصۡلَوۡنَهَا يَوۡمَ ٱلدِّينِ,Wataingia humo Siku ya Malipo.,Wataingia humo Siku ya Malipo.
82,16,وَمَا هُمۡ عَنۡهَا بِغَآئِبِينَ,Na hawatoacha kuwamo humo.,Na wala hawatatoka katika Jahannamu!
82,17,وَمَآ أَدۡرَىٰكَ مَا يَوۡمُ ٱلدِّينِ,Na nini kitakacho kujuulisha Siku ya Malipo ni siku gani?,"Na nini kitakujuvya ni nini hiyo Siku ya Malipo, na mambo yake yamepindukia ujuzi wako na fikra zako?"
82,18,ثُمَّ مَآ أَدۡرَىٰكَ مَا يَوۡمُ ٱلدِّينِ,Tena nini kitakacho kujuulisha Siku ya Malipo ni siku gani?,Tena ni nini kitacho kujuvya ni nini hiyo Siku ya Malipo kwa vitisho vyake na shida zake?
82,19,يَوۡمَ لَا تَمۡلِكُ نَفۡسٞ لِّنَفۡسٖ شَيۡـٔٗاۖ وَٱلۡأَمۡرُ يَوۡمَئِذٖ لِّلَّهِ,Siku ambayo nafsi haitakuwa na madaraka yoyote juu ya nafsi; na amri yote siku hiyo ni ya Mwenyezi Mungu tu.,Siku ambayo nafsi haitakuwa na mamlaka yoyote juu ya nafsi ya kuifaa au kuidhuru; na amri yote siku hiyo itakuwa ni ya Mwenyezi Mungu peke yake!
