surah,ayah,arabic_text,translation,footnotes
101,1,ٱلۡقَارِعَةُ,૧. ખટખટાવી નાખનાર.,
101,2,مَا ٱلۡقَارِعَةُ,૨. શું છે તે ખટખટાવી નાખનાર.,
101,3,وَمَآ أَدۡرَىٰكَ مَا ٱلۡقَارِعَةُ,૩. તમને શું ખબર તે ખટખટાવી નાખનાર શું છે?,
101,4,يَوۡمَ يَكُونُ ٱلنَّاسُ كَٱلۡفَرَاشِ ٱلۡمَبۡثُوثِ,૪. જે દિવસે માનવી વિખરાયેલા પતંગિયાની માફક થઇ જશે.,
101,5,وَتَكُونُ ٱلۡجِبَالُ كَٱلۡعِهۡنِ ٱلۡمَنفُوشِ,૫. અને પર્વતો પિંજાયેલા રંગીન ઊન જેવા થઇ જશે.,
101,6,فَأَمَّا مَن ثَقُلَتۡ مَوَٰزِينُهُۥ,૬. પછી જેનું ત્રાજવું ભારે હશે.,
101,7,فَهُوَ فِي عِيشَةٖ رَّاضِيَةٖ,૭. તો તેઓ મનપસંદ જીવનમાં હશે.,
101,8,وَأَمَّا مَنۡ خَفَّتۡ مَوَٰزِينُهُۥ,૮. અને જેનું પલડું હલકું હશે.,
101,9,فَأُمُّهُۥ هَاوِيَةٞ,૯. તેમનું ઠેકાણું હાવિયહ છે.,
101,10,وَمَآ أَدۡرَىٰكَ مَا هِيَهۡ,૧૦. તમને શું ખબર કે તે શું છે?,
101,11,نَارٌ حَامِيَةُۢ,૧૧. ભડકે બળતી આગ (છે).,
