surah,ayah,arabic_text,translation,footnotes
15,1,الٓرۚ تِلۡكَ ءَايَٰتُ ٱلۡكِتَٰبِ وَقُرۡءَانٖ مُّبِينٖ,"Alif Laam Raa [319]. Izi ni Aayah z’Igitabu, ico Gitabu kikaba ari yo Qor’ani itomoye neza, mu nsiguro, mu ngingo z’ibirekuwe n’ibizira, ikaba inatomoye neza kandi no mu burongozi bwayo.",[319] Raba insiguro y’indome zitangura mu ntango y’igisomwa Al-Baqara.
15,2,رُّبَمَا يَوَدُّ ٱلَّذِينَ كَفَرُواْ لَوۡ كَانُواْ مُسۡلِمِينَ,"Igihe abagarariji babonye ibigaba mu bislamu bitezuriwe bikava mu muriro wa Jahannamu, bazokwicuza igituma batabaye abislamu.",
15,3,ذَرۡهُمۡ يَأۡكُلُواْ وَيَتَمَتَّعُواْ وَيُلۡهِهِمُ ٱلۡأَمَلُۖ فَسَوۡفَ يَعۡلَمُونَ,"Ntumwa y’Imana! Reka abagarariji barye baryame, bidagadure baryoherwe gato n’ubuzima bw’isi, maze basamazwe no guhurumbira kwegeranya ivy’isi ha kugamburukira Imana Allah; bitebe bitebuke, bazomenya neza iherezo ryabo, ko ari ribi.",
15,4,وَمَآ أَهۡلَكۡنَا مِن قَرۡيَةٍ إِلَّا وَلَهَا كِتَابٞ مَّعۡلُومٞ,"Nibaba rero bakugarariza ku gushaka kwihutira guhanwa, nibamenye ko ata ho Twigeze guhana abanyagacimbiri ngo Tubahonye, kiretse igihe isango ry’ihonywa ryabo rigeze.",
15,5,مَّا تَسۡبِقُ مِنۡ أُمَّةٍ أَجَلَهَا وَمَا يَسۡتَـٔۡخِرُونَ,"Nta mugwi n’umwe rero w’abantu wigeze guhanwa isango ry’ihanwa ryawo ritaragera, eka nta n’uwigeze guhanwa isango ry’ihanwa ryawo ryarenganye.",
15,6,وَقَالُواْ يَٰٓأَيُّهَا ٱلَّذِي نُزِّلَ عَلَيۡهِ ٱلذِّكۡرُ إِنَّكَ لَمَجۡنُونٞ,"Abagarariji babwiye Intumwa (nyakugira amahoro n’impuhwe z’Imana Allah) batebura bati: “Ewe muntu wamanuriwe Qor’ani, wewe mu vy’ukuri warakehewe n’ubwenge;",
15,7,لَّوۡمَا تَأۡتِينَا بِٱلۡمَلَٰٓئِكَةِ إِن كُنتَ مِنَ ٱلصَّٰدِقِينَ,Ubwo ntiwari gupfuma utumanurira abamalayika bemeza ukuri kwawe niwaba uri mu mvugakuri!”.,
15,8,مَا نُنَزِّلُ ٱلۡمَلَٰٓئِكَةَ إِلَّا بِٱلۡحَقِّ وَمَا كَانُوٓاْ إِذٗا مُّنظَرِينَ,"Imana Allah Yaciye Ibishura Iti: “Burya Twebwe Allah, ntitumanura abamalayika, kiretse mu gihe hageze ihanwa ry’abagarariji vy’ukuri. Muri ico gihe rero, ntitunatenyenya na gato kubahana;",
15,9,إِنَّا نَحۡنُ نَزَّلۡنَا ٱلذِّكۡرَ وَإِنَّا لَهُۥ لَحَٰفِظُونَ,"Mu vy’ukuri ni Twebwe Allah, Twahishuriye Qor’ani Intumwa Muhamadi (nyakugira amahoro n’impuhwe z’Imana Allah), kandi ni Twebwe nyene Twishinze kuyibungabunga; nta kizokwongerwamwo nta n’ikizokurwamwo, eka ntizogenda amazimayongo”.",
15,10,وَلَقَدۡ أَرۡسَلۡنَا مِن قَبۡلِكَ فِي شِيَعِ ٱلۡأَوَّلِينَ,"Ntumwa y’Imana! Ni ukuri, Twararungitse aho hambere yawe Intumwa ku migwi y’abantu itandukanye;",
15,11,وَمَا يَأۡتِيهِم مِّن رَّسُولٍ إِلَّا كَانُواْ بِهِۦ يَسۡتَهۡزِءُونَ,"Nta Ntumwa n’imwe muri zo rero yigeze ibashikira, kiretse ko bahora bayiteburako.",
15,12,كَذَٰلِكَ نَسۡلُكُهُۥ فِي قُلُوبِ ٱلۡمُجۡرِمِينَ,Ni nk’uko nyene rero - Twateye ikimangu c’ubugarariji ku mitima yabo kubera itebura ryabo - Dutera ikimangu c’ubugarariji mu mitima y’abanyavyaha bakugarariza;,
15,13,لَا يُؤۡمِنُونَ بِهِۦ وَقَدۡ خَلَتۡ سُنَّةُ ٱلۡأَوَّلِينَ,"Ntibemere Qor’ani wamanuriwe, ni na kwo Imana Allah Yamye Ibigenza mu guhonya imigwi y’abagarariji bo hambere yawe.",
15,14,وَلَوۡ فَتَحۡنَا عَلَيۡهِم بَابٗا مِّنَ ٱلسَّمَآءِ فَظَلُّواْ فِيهِ يَعۡرُجُونَ,"N’iyo Tuza kwugururira abagarariji b’i Makka umuryango ugana mw’ijuru, maze bakawudugiramwo kugira bibonere ukuri kwamye ibitangaro vyacu, ntibari kwemera namba;",
15,15,لَقَالُوٓاْ إِنَّمَا سُكِّرَتۡ أَبۡصَٰرُنَا بَلۡ نَحۡنُ قَوۡمٞ مَّسۡحُورُونَ,"Ni ukuri, bari kuvuga bati: “Mu vy'ukuri twahunitswe, ibi tubona n’amaso si ivy’ukuri na gato, ahubwo mbere twebwe twarozwe”.",
15,16,وَلَقَدۡ جَعَلۡنَا فِي ٱلسَّمَآءِ بُرُوجٗا وَزَيَّنَّٰهَا لِلنَّٰظِرِينَ,"Ni ukuri Twebwe Allah, Twarashize mw’ijuru riri hafi y’isi inzira-ntasobwa z’inyenyeri, kugira nya nyenyeri zibere abantu ibimenyetso vyo kumenya inzira, umwanya, ibihe vy’agatasi n’ici, Turanaheza Tuzigira ibisharizo bisharije isi ku bitegereza;",
15,17,وَحَفِظۡنَٰهَا مِن كُلِّ شَيۡطَٰنٖ رَّجِيمٍ,Twaranakingiye ijuru ribegereye ngo ntirivogerwe na shetani yavumwe;,
15,18,إِلَّا مَنِ ٱسۡتَرَقَ ٱلسَّمۡعَ فَأَتۡبَعَهُۥ شِهَابٞ مُّبِينٞ,"Kiretse iyigerageje mu mashetani gusuma urusaku ku nkuru z’ibiremwa vyo mw’ijuru, iyo iraheza igaterwa inyenyeri nyakotsi yakaka, ikayiturira [320].","[320] Hari igihe bishika ko shetani isuma urusaku ku nkuru z’ibibera mw’ijuru, ikanarungikira indongozi yayo zimwe muri nya nkuru imbere yuko iterwa inyenyeri nyakotsi, ikayiturira."
15,19,وَٱلۡأَرۡضَ مَدَدۡنَٰهَا وَأَلۡقَيۡنَا فِيهَا رَوَٰسِيَ وَأَنۢبَتۡنَا فِيهَا مِن كُلِّ شَيۡءٖ مَّوۡزُونٖ,"Isi na yo nyene Twarayaguye, Turaheza Tuyiremako imisozi iyishigikiye nk’imambo, Tuyimezako amoko y’ibintu vyose nkenerwa ku rugero rugezwe neza, rutarenga ntirurenguke.",
