surah,ayah,arabic_text,translation,footnotes
53,1,وَٱلنَّجۡمِ إِذَا هَوَىٰ,1. Par l’étoile quand elle choit ![529],"[529] Autre interprétation : quand elle décline avec l’aube. Notre traduction est littérale (« choit » est synonyme de « tombe »). Elle englobe les deux interprétations : soit le sens propre de la chute réelle évoquant celle de la comète ou du météore, soit la chute métaphorique qui fait penser au déclin des étoiles au petit jour."
53,2,مَا ضَلَّ صَاحِبُكُمۡ وَمَا غَوَىٰ,"2. Votre compagnon ne s’est pas égaré, pas plus qu’il ne s’est fourvoyé.",
53,3,وَمَا يَنطِقُ عَنِ ٱلۡهَوَىٰٓ,3. Il ne prononce rien qui soit dû à la passion.,
53,4,إِنۡ هُوَ إِلَّا وَحۡيٞ يُوحَىٰ,4. Il s’agit d’une révélation qui lui est inspirée.,
53,5,عَلَّمَهُۥ شَدِيدُ ٱلۡقُوَىٰ,"5. Celui qui l’a initié est d’une force inouïe,",
53,6,ذُو مِرَّةٖ فَٱسۡتَوَىٰ,6. et d’une vigueur extrême. Il se manifesta,
53,7,وَهُوَ بِٱلۡأُفُقِ ٱلۡأَعۡلَىٰ,7. alors qu’il se trouvait à l’horizon suprême.,
53,8,ثُمَّ دَنَا فَتَدَلَّىٰ,8. Puis il s’approcha et resta suspendu.,
53,9,فَكَانَ قَابَ قَوۡسَيۡنِ أَوۡ أَدۡنَىٰ,"9. Il était alors à une distance égale à la longueur de deux arcs (mis bout à bout), ou en deçà encore.",
53,10,فَأَوۡحَىٰٓ إِلَىٰ عَبۡدِهِۦ مَآ أَوۡحَىٰ,10. (Allah par son intermédiaire) révéla à Son serviteur ce qu’Il révéla.,
53,11,مَا كَذَبَ ٱلۡفُؤَادُ مَا رَأَىٰٓ,11. Le cœur ne peut mentir devant ce qu’il a vu.,
53,12,أَفَتُمَٰرُونَهُۥ عَلَىٰ مَا يَرَىٰ,"12. Allez-vous donc disputer de ce qu’il a vu, de ses propres yeux vu ?",
53,13,وَلَقَدۡ رَءَاهُ نَزۡلَةً أُخۡرَىٰ,"13. Il l’avait déjà vu une autre fois,",
53,14,عِندَ سِدۡرَةِ ٱلۡمُنتَهَىٰ,14. près du Lotus de la Limite (Sidrat-Al-Muntahâ)[530],[530] Il s’agit de l’arbre céleste au-delà duquel ne peut plus aller l’Ange Gabriel (car c’est de lui qu’il s’agit dans les versets précédents). 
